partidos_temporada,partidos_jornada,partidos_fecha,partidos_foto_local,partidos_equipo_local,partidos_resultado,partidos_foto_visitante,partidos_equipo_visitante
Temporada2020,Jornada 1,16 Ago 19,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 1,17 Ago 19,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,5 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 1,17 Ago 19,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,3 - 2,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 1,17 Ago 19,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 1,17 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,2 - 1,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 1,17 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,1 - 3,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 1,17 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 1,18 Ago 19,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,0 - 4,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 1,18 Ago 19,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2020,Jornada 2,25 Ago 19,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,2 - 1,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2020,Jornada 2,24 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,3 - 2,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 2,24 Ago 19,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,1 - 3,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2020,Jornada 2,25 Ago 19,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,0 - 3,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 2,24 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,1 - 3,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 2,24 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,0 - 3,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2020,Jornada 2,24 Ago 19,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,1 - 1,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin
Temporada2020,Jornada 2,23 Ago 19,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln,1 - 3,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 2,24 Ago 19,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 3,31 Ago 19,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2020,Jornada 3,31 Ago 19,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,6 - 1,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 3,30 Ago 19,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,1 - 3,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 3,01 Sep 19,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 3,31 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,1 - 2,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 3,31 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,3 - 0,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 3,31 Ago 19,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,3 - 1,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 3,01 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,3 - 2,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 3,31 Ago 19,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,1 - 1,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 4,14 Sep 19,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,2 - 1,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2020,Jornada 4,14 Sep 19,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,4 - 0,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2020,Jornada 4,13 Sep 19,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 4,14 Sep 19,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln,0 - 1,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 4,15 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,0 - 3,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 4,14 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 4,15 Sep 19,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,1 - 5,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 4,14 Sep 19,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,1 - 1,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2020,Jornada 4,14 Sep 19,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 5,21 Sep 19,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,2 - 0,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin
Temporada2020,Jornada 5,21 Sep 19,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,4 - 0,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 5,22 Sep 19,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 5,22 Sep 19,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,2 - 2,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 5,21 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 5,21 Sep 19,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,2 - 1,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 5,20 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 5,21 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,0 - 3,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 5,23 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2020,Jornada 6,28 Sep 19,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,0 - 3,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2020,Jornada 6,28 Sep 19,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 6,29 Sep 19,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 6,29 Sep 19,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln,0 - 4,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 6,28 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,0 - 3,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 6,28 Sep 19,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 6,28 Sep 19,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,2 - 3,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2020,Jornada 6,28 Sep 19,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 6,27 Sep 19,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,1 - 2,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2020,Jornada 7,05 Oct 19,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,1 - 1,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 7,05 Oct 19,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2020,Jornada 7,06 Oct 19,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,5 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 7,06 Oct 19,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 7,05 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,2 - 2,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 7,04 Oct 19,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,3 - 1,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 7,05 Oct 19,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 7,05 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,1 - 1,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 7,06 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,1 - 0,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin
Temporada2020,Jornada 8,19 Oct 19,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,2 - 2,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2020,Jornada 8,19 Oct 19,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,1 - 0,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 8,19 Oct 19,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 8,18 Oct 19,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,3 - 0,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2020,Jornada 8,20 Oct 19,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln,3 - 0,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 8,20 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 8,19 Oct 19,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 8,19 Oct 19,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 8,19 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 9,26 Oct 19,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 9,26 Oct 19,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,2 - 1,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin
Temporada2020,Jornada 9,27 Oct 19,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,4 - 2,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2020,Jornada 9,26 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,2 - 1,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 9,26 Oct 19,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,2 - 3,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2020,Jornada 9,25 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,3 - 1,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 9,26 Oct 19,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 9,26 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,0 - 0,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 9,27 Oct 19,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 10,03 Nov 19,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,2 - 3,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 10,02 Nov 19,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,1 - 2,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 10,02 Nov 19,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 10,03 Nov 19,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,2 - 0,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 10,02 Nov 19,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,5 - 1,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2020,Jornada 10,01 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,3 - 0,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 10,02 Nov 19,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,8 - 0,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 10,02 Nov 19,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 10,02 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 11,09 Nov 19,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,4 - 0,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 11,10 Nov 19,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 11,08 Nov 19,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim
Temporada2020,Jornada 11,10 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg,1 - 0,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2020,Jornada 11,09 Nov 19,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,2 - 4,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 11,09 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,2 - 3,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin
Temporada2020,Jornada 11,09 Nov 19,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 11,09 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,3 - 3,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 11,10 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,0 - 2,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2020,Jornada 12,24 Nov 19,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,4 - 0,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
Temporada2020,Jornada 12,23 Nov 19,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 12,22 Nov 19,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,3 - 3,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn
Temporada2020,Jornada 12,23 Nov 19,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna,0 - 4,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2020,Jornada 12,23 Nov 19,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,0 - 2,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg
Temporada2020,Jornada 12,24 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,1 - 5,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 12,23 Nov 19,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig,4 - 1,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln
Temporada2020,Jornada 12,23 Nov 19,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin,2 - 0,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach
Temporada2020,Jornada 12,23 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen,1 - 2,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 13,30 Nov 19,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München,1 - 2,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen
Temporada2020,Jornada 13,01 Dic 19,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,4 - 2,https://thumb.resfu.com/img_data/escudos/small/2286.jpg?size=37x&5,SC Freiburg
Temporada2020,Jornada 13,30 Nov 19,https://thumb.resfu.com/img_data/escudos/small/4.jpg?size=37x&5,Köln,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg
Temporada2020,Jornada 13,30 Nov 19,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC,1 - 2,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund
Temporada2020,Jornada 13,30 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2542.jpg?size=37x&5,Hoffenheim,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 13,02 Dic 19,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05,2 - 1,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht
Temporada2020,Jornada 13,30 Nov 19,https://thumb.resfu.com/img_data/escudos/small/4800.jpg?size=37x&5,Paderborn,2 - 3,https://thumb.resfu.com/img_data/escudos/small/9750.jpg?size=37x&5,RB Leipzig
Temporada2020,Jornada 13,29 Nov 19,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04,2 - 1,https://thumb.resfu.com/img_data/escudos/small/8.jpg?size=37x&5,Union Berlin
Temporada2020,Jornada 13,01 Dic 19,https://thumb.resfu.com/img_data/escudos/small/2760.jpg?size=37x&5,Wolfsburg,2 - 3,https://thumb.resfu.com/img_data/escudos/small/2746.jpg?size=37x&5,Werder Bremen
Temporada2020,Jornada 14,07 Dic 19,https://thumb.resfu.com/img_data/escudos/small/1039.jpg?size=37x&5,FC Augsburg,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2987.jpg?size=37x&5,Mainz 05
Temporada2020,Jornada 14,07 Dic 19,https://thumb.resfu.com/img_data/escudos/small/3668.jpg?size=37x&5,B. Leverkusen,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2294.jpg?size=37x&5,Schalke 04
Temporada2020,Jornada 14,07 Dic 19,https://thumb.resfu.com/img_data/escudos/small/5623.jpg?size=37x&5,Monchengladbach,2 - 1,https://thumb.resfu.com/img_data/escudos/small/449.jpg?size=37x&5,Bayern München
Temporada2020,Jornada 14,07 Dic 19,https://thumb.resfu.com/img_data/escudos/small/530.jpg?size=37x&5,B. Dortmund,5 - 0,https://thumb.resfu.com/img_data/escudos/small/1166.jpg?size=37x&5,Fortuna
Temporada2020,Jornada 14,06 Dic 19,https://thumb.resfu.com/img_data/escudos/small/960.jpg?size=37x&5,Eintracht,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1319.jpg?size=37x&5,Hertha BSC
