TEMPORADA,JORNADA,REFERIDO,LOCAL,VISITANTE,RESULTADO,RIVALIDAD,ROTACION TITULARES,ROTACION SUPLENTES,ROTACION PORTEROS,ROTACION DEFENSAS,ROTACION MEDIOS,ROTACION DELANTEROS,DIAS DESCANSO
Temporada2019,Jornada 1,LOCAL,Werder Bremen,Hannover 96,EMPATADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Werder Bremen,Hannover 96,EMPATADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,SC Freiburg,Eintracht,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,SC Freiburg,Eintracht,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Mainz 05,Stuttgart,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Mainz 05,Stuttgart,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Wolfsburg,Schalke 04,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Wolfsburg,Schalke 04,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,LOCAL,Fortuna,FC Augsburg,PERDIDO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 1,VISITANTE,Fortuna,FC Augsburg,GANADO,0,0,0,0,0,0,0,0
Temporada2019,Jornada 2,LOCAL,FC Augsburg,Monchengladbach,EMPATADO,2,1,1,0,0,1,0,7
Temporada2019,Jornada 2,VISITANTE,FC Augsburg,Monchengladbach,EMPATADO,-2,11,7,1,0,0,0,7
Temporada2019,Jornada 2,LOCAL,B. Leverkusen,Wolfsburg,PERDIDO,10,2,2,0,2,1,0,7
Temporada2019,Jornada 2,VISITANTE,B. Leverkusen,Wolfsburg,GANADO,-10,2,2,1,0,1,0,7
Temporada2019,Jornada 2,LOCAL,Eintracht,Werder Bremen,PERDIDO,-6,11,7,1,0,0,0,7
Temporada2019,Jornada 2,VISITANTE,Eintracht,Werder Bremen,GANADO,6,1,1,0,0,0,1,7
Temporada2019,Jornada 2,LOCAL,Hannover 96,B. Dortmund,EMPATADO,8,2,3,0,1,1,0,6
Temporada2019,Jornada 2,VISITANTE,Hannover 96,B. Dortmund,EMPATADO,-8,1,2,0,0,0,1,5
Temporada2019,Jornada 2,LOCAL,Hoffenheim,SC Freiburg,GANADO,-2,1,5,0,0,1,1,8
Temporada2019,Jornada 2,VISITANTE,Hoffenheim,SC Freiburg,PERDIDO,2,1,1,0,0,0,1,7
Temporada2019,Jornada 2,LOCAL,Nürnberg,Mainz 05,EMPATADO,5,2,2,0,1,1,1,7
Temporada2019,Jornada 2,VISITANTE,Nürnberg,Mainz 05,EMPATADO,-5,3,4,0,0,2,1,6
Temporada2019,Jornada 2,LOCAL,RB Leipzig,Fortuna,EMPATADO,7,4,4,0,2,1,2,7
Temporada2019,Jornada 2,VISITANTE,RB Leipzig,Fortuna,EMPATADO,-7,11,7,1,0,0,0,8
Temporada2019,Jornada 2,LOCAL,Schalke 04,Hertha BSC,PERDIDO,5,4,3,0,1,2,2,8
Temporada2019,Jornada 2,VISITANTE,Schalke 04,Hertha BSC,GANADO,-5,1,1,0,1,1,0,8
Temporada2019,Jornada 2,LOCAL,Stuttgart,Bayern München,PERDIDO,12,3,4,0,1,2,1,6
Temporada2019,Jornada 2,VISITANTE,Stuttgart,Bayern München,GANADO,-12,3,5,0,1,1,1,8
Temporada2019,Jornada 3,LOCAL,Bayern München,B. Leverkusen,GANADO,-15,4,4,0,2,1,1,14
Temporada2019,Jornada 3,VISITANTE,Bayern München,B. Leverkusen,PERDIDO,15,4,4,1,2,1,1,14
Temporada2019,Jornada 3,LOCAL,Monchengladbach,Schalke 04,GANADO,-10,11,7,1,0,0,0,14
Temporada2019,Jornada 3,VISITANTE,Monchengladbach,Schalke 04,PERDIDO,10,4,2,0,2,1,2,13
Temporada2019,Jornada 3,LOCAL,B. Dortmund,Eintracht,GANADO,-5,1,3,0,0,1,1,14
Temporada2019,Jornada 3,VISITANTE,B. Dortmund,Eintracht,PERDIDO,5,11,7,1,0,0,0,13
Temporada2019,Jornada 3,LOCAL,Fortuna,Hoffenheim,GANADO,2,11,7,1,0,0,0,13
Temporada2019,Jornada 3,VISITANTE,Fortuna,Hoffenheim,PERDIDO,-2,3,5,0,2,1,1,14
Temporada2019,Jornada 3,LOCAL,SC Freiburg,Stuttgart,EMPATADO,-1,1,2,0,0,1,1,15
Temporada2019,Jornada 3,VISITANTE,SC Freiburg,Stuttgart,EMPATADO,1,2,3,0,1,1,1,15
Temporada2019,Jornada 3,LOCAL,Mainz 05,FC Augsburg,GANADO,2,2,3,0,1,1,1,14
Temporada2019,Jornada 3,VISITANTE,Mainz 05,FC Augsburg,PERDIDO,-2,0,2,0,0,0,0,14
Temporada2019,Jornada 3,LOCAL,RB Leipzig,Hannover 96,GANADO,3,3,3,0,2,0,2,13
Temporada2019,Jornada 3,VISITANTE,RB Leipzig,Hannover 96,PERDIDO,-3,1,2,0,0,1,0,15
Temporada2019,Jornada 3,LOCAL,Werder Bremen,Nürnberg,EMPATADO,-6,0,2,0,0,0,0,15
Temporada2019,Jornada 3,VISITANTE,Werder Bremen,Nürnberg,EMPATADO,6,1,2,0,0,0,1,15
Temporada2019,Jornada 3,LOCAL,Wolfsburg,Hertha BSC,EMPATADO,-1,1,1,1,0,0,0,14
Temporada2019,Jornada 3,VISITANTE,Wolfsburg,Hertha BSC,EMPATADO,1,2,3,0,2,0,1,13
Temporada2019,Jornada 4,LOCAL,FC Augsburg,Werder Bremen,PERDIDO,1,1,3,0,1,0,0,7
Temporada2019,Jornada 4,VISITANTE,FC Augsburg,Werder Bremen,GANADO,-1,2,2,0,0,0,2,6
Temporada2019,Jornada 4,LOCAL,B. Leverkusen,Mainz 05,GANADO,12,3,4,0,2,1,1,3
Temporada2019,Jornada 4,VISITANTE,B. Leverkusen,Mainz 05,PERDIDO,-12,3,1,0,1,2,2,8
Temporada2019,Jornada 4,LOCAL,Eintracht,RB Leipzig,EMPATADO,2,11,7,1,0,0,0,3
Temporada2019,Jornada 4,VISITANTE,Eintracht,RB Leipzig,EMPATADO,-2,3,5,0,2,2,0,3
Temporada2019,Jornada 4,LOCAL,Hertha BSC,Monchengladbach,GANADO,1,1,3,0,1,0,0,7
Temporada2019,Jornada 4,VISITANTE,Hertha BSC,Monchengladbach,PERDIDO,-1,11,7,1,0,0,0,7
Temporada2019,Jornada 4,LOCAL,Hoffenheim,B. Dortmund,EMPATADO,9,3,5,0,2,1,1,3
Temporada2019,Jornada 4,VISITANTE,Hoffenheim,B. Dortmund,EMPATADO,-9,3,3,0,0,1,2,4
Temporada2019,Jornada 4,LOCAL,Nürnberg,Hannover 96,GANADO,1,1,1,0,0,0,1,6
Temporada2019,Jornada 4,VISITANTE,Nürnberg,Hannover 96,PERDIDO,-1,2,5,0,0,1,1,7
Temporada2019,Jornada 4,LOCAL,Schalke 04,Bayern München,PERDIDO,16,3,5,0,1,2,1,4
Temporada2019,Jornada 4,VISITANTE,Schalke 04,Bayern München,GANADO,-16,5,4,0,2,2,2,3
Temporada2019,Jornada 4,LOCAL,Stuttgart,Fortuna,EMPATADO,7,1,2,0,0,1,0,5
Temporada2019,Jornada 4,VISITANTE,Stuttgart,Fortuna,EMPATADO,-7,11,7,1,0,0,0,6
Temporada2019,Jornada 4,LOCAL,Wolfsburg,SC Freiburg,PERDIDO,-12,1,1,0,0,0,1,7
Temporada2019,Jornada 4,VISITANTE,Wolfsburg,SC Freiburg,GANADO,12,4,5,0,2,2,2,6
Temporada2019,Jornada 5,LOCAL,Bayern München,FC Augsburg,EMPATADO,-10,5,5,0,1,2,2,3
Temporada2019,Jornada 5,VISITANTE,Bayern München,FC Augsburg,EMPATADO,10,3,3,1,0,1,1,3
Temporada2019,Jornada 5,LOCAL,Monchengladbach,Eintracht,GANADO,-7,11,7,1,0,0,0,4
Temporada2019,Jornada 5,VISITANTE,Monchengladbach,Eintracht,PERDIDO,7,11,7,1,0,0,0,3
Temporada2019,Jornada 5,LOCAL,B. Dortmund,Nürnberg,GANADO,-5,5,5,0,2,1,2,4
Temporada2019,Jornada 5,VISITANTE,B. Dortmund,Nürnberg,PERDIDO,5,2,2,0,1,1,1,4
Temporada2019,Jornada 5,LOCAL,Fortuna,B. Leverkusen,PERDIDO,-6,11,7,1,0,0,0,5
Temporada2019,Jornada 5,VISITANTE,Fortuna,B. Leverkusen,GANADO,6,3,3,0,1,1,2,3
Temporada2019,Jornada 5,LOCAL,SC Freiburg,Schalke 04,GANADO,-4,1,4,0,0,1,1,3
Temporada2019,Jornada 5,VISITANTE,SC Freiburg,Schalke 04,PERDIDO,4,6,4,0,1,3,2,3
Temporada2019,Jornada 5,LOCAL,Hannover 96,Hoffenheim,PERDIDO,4,3,4,0,1,2,1,3
Temporada2019,Jornada 5,VISITANTE,Hannover 96,Hoffenheim,GANADO,-4,5,6,1,2,1,2,3
Temporada2019,Jornada 5,LOCAL,Mainz 05,Wolfsburg,EMPATADO,2,4,3,0,0,2,3,3
Temporada2019,Jornada 5,VISITANTE,Mainz 05,Wolfsburg,EMPATADO,-2,3,3,0,0,1,2,4
Temporada2019,Jornada 5,LOCAL,RB Leipzig,Stuttgart,GANADO,-7,2,3,0,2,1,0,3
Temporada2019,Jornada 5,VISITANTE,RB Leipzig,Stuttgart,PERDIDO,7,4,4,0,2,2,0,5
Temporada2019,Jornada 5,LOCAL,Werder Bremen,Hertha BSC,GANADO,2,3,4,0,0,1,2,3
Temporada2019,Jornada 5,VISITANTE,Werder Bremen,Hertha BSC,PERDIDO,-2,2,1,0,1,1,1,3
Temporada2019,Jornada 6,LOCAL,FC Augsburg,SC Freiburg,GANADO,2,3,3,0,1,1,2,5
Temporada2019,Jornada 6,VISITANTE,FC Augsburg,SC Freiburg,PERDIDO,-2,2,3,0,1,1,1,5
Temporada2019,Jornada 6,LOCAL,B. Leverkusen,B. Dortmund,PERDIDO,9,3,3,0,1,1,2,3
Temporada2019,Jornada 6,VISITANTE,B. Leverkusen,B. Dortmund,GANADO,-9,1,2,0,1,0,0,3
Temporada2019,Jornada 6,LOCAL,Eintracht,Hannover 96,GANADO,-1,11,7,1,0,0,0,4
Temporada2019,Jornada 6,VISITANTE,Eintracht,Hannover 96,PERDIDO,1,4,3,0,3,2,0,5
Temporada2019,Jornada 6,LOCAL,Hertha BSC,Bayern München,GANADO,4,4,5,1,2,1,1,3
Temporada2019,Jornada 6,VISITANTE,Hertha BSC,Bayern München,PERDIDO,-4,6,6,0,2,2,2,3
Temporada2019,Jornada 6,LOCAL,Hoffenheim,RB Leipzig,PERDIDO,1,6,7,1,3,0,2,4
Temporada2019,Jornada 6,VISITANTE,Hoffenheim,RB Leipzig,GANADO,-1,4,4,0,3,2,0,3
Temporada2019,Jornada 6,LOCAL,Nürnberg,Fortuna,GANADO,1,4,4,0,1,2,2,3
Temporada2019,Jornada 6,VISITANTE,Nürnberg,Fortuna,PERDIDO,-1,11,7,1,0,0,0,3
Temporada2019,Jornada 6,LOCAL,Schalke 04,Mainz 05,GANADO,11,2,3,0,0,1,2,4
Temporada2019,Jornada 6,VISITANTE,Schalke 04,Mainz 05,PERDIDO,-11,5,5,0,2,2,2,3
Temporada2019,Jornada 6,LOCAL,Stuttgart,Werder Bremen,GANADO,14,3,2,0,1,2,1,3
Temporada2019,Jornada 6,VISITANTE,Stuttgart,Werder Bremen,PERDIDO,-14,1,2,0,0,1,1,4
Temporada2019,Jornada 6,LOCAL,Wolfsburg,Monchengladbach,EMPATADO,2,3,3,0,0,1,2,3
Temporada2019,Jornada 6,VISITANTE,Wolfsburg,Monchengladbach,EMPATADO,-2,11,7,1,0,0,0,3
Temporada2019,Jornada 7,LOCAL,Bayern München,Monchengladbach,PERDIDO,-2,3,3,0,1,1,1,4
Temporada2019,Jornada 7,VISITANTE,Bayern München,Monchengladbach,GANADO,2,11,7,1,0,0,0,7
Temporada2019,Jornada 7,LOCAL,B. Dortmund,FC Augsburg,GANADO,-7,2,3,0,0,1,1,3
Temporada2019,Jornada 7,VISITANTE,B. Dortmund,FC Augsburg,PERDIDO,7,2,3,0,1,0,1,6
Temporada2019,Jornada 7,LOCAL,Fortuna,Schalke 04,PERDIDO,-2,11,7,1,0,0,0,7
Temporada2019,Jornada 7,VISITANTE,Fortuna,Schalke 04,GANADO,2,4,3,0,1,2,1,3
Temporada2019,Jornada 7,LOCAL,SC Freiburg,B. Leverkusen,EMPATADO,-1,2,4,0,1,1,1,7
Temporada2019,Jornada 7,VISITANTE,SC Freiburg,B. Leverkusen,EMPATADO,1,1,1,0,1,0,0,3
Temporada2019,Jornada 7,LOCAL,Hannover 96,Stuttgart,GANADO,2,3,4,0,2,1,2,6
Temporada2019,Jornada 7,VISITANTE,Hannover 96,Stuttgart,PERDIDO,-2,2,3,0,1,1,1,7
Temporada2019,Jornada 7,LOCAL,Hoffenheim,Eintracht,PERDIDO,1,3,5,0,2,1,1,5
Temporada2019,Jornada 7,VISITANTE,Hoffenheim,Eintracht,GANADO,-1,11,7,1,0,0,0,3
Temporada2019,Jornada 7,LOCAL,Mainz 05,Hertha BSC,EMPATADO,6,4,3,1,1,1,1,7
Temporada2019,Jornada 7,VISITANTE,Mainz 05,Hertha BSC,EMPATADO,-6,2,2,1,1,0,0,8
Temporada2019,Jornada 7,LOCAL,RB Leipzig,Nürnberg,GANADO,-4,4,4,0,3,2,0,3
Temporada2019,Jornada 7,VISITANTE,RB Leipzig,Nürnberg,PERDIDO,4,1,1,0,0,0,1,8
Temporada2019,Jornada 7,LOCAL,Werder Bremen,Wolfsburg,GANADO,-2,2,3,0,1,1,0,6
Temporada2019,Jornada 7,VISITANTE,Werder Bremen,Wolfsburg,PERDIDO,2,1,1,0,1,1,0,6
Temporada2019,Jornada 8,LOCAL,FC Augsburg,RB Leipzig,EMPATADO,8,1,3,0,1,0,0,14
Temporada2019,Jornada 8,VISITANTE,FC Augsburg,RB Leipzig,EMPATADO,-8,3,3,0,1,2,1,13
Temporada2019,Jornada 8,LOCAL,B. Leverkusen,Hannover 96,EMPATADO,-2,1,2,0,1,0,0,13
Temporada2019,Jornada 8,VISITANTE,B. Leverkusen,Hannover 96,EMPATADO,2,2,3,0,0,2,2,14
Temporada2019,Jornada 8,LOCAL,Monchengladbach,Mainz 05,GANADO,-5,11,7,1,0,0,0,15
Temporada2019,Jornada 8,VISITANTE,Monchengladbach,Mainz 05,PERDIDO,5,2,4,1,1,0,0,15
Temporada2019,Jornada 8,LOCAL,Eintracht,Fortuna,GANADO,-10,11,7,1,0,0,0,12
Temporada2019,Jornada 8,VISITANTE,Eintracht,Fortuna,PERDIDO,10,11,7,1,0,0,0,13
Temporada2019,Jornada 8,LOCAL,Hertha BSC,SC Freiburg,EMPATADO,-6,2,2,0,2,0,0,15
Temporada2019,Jornada 8,VISITANTE,Hertha BSC,SC Freiburg,EMPATADO,6,3,4,0,0,2,2,14
Temporada2019,Jornada 8,LOCAL,Nürnberg,Hoffenheim,PERDIDO,-1,3,5,1,1,0,1,13
Temporada2019,Jornada 8,VISITANTE,Nürnberg,Hoffenheim,GANADO,1,6,7,0,3,1,3,13
Temporada2019,Jornada 8,LOCAL,Schalke 04,Werder Bremen,PERDIDO,11,3,3,1,0,2,0,14
Temporada2019,Jornada 8,VISITANTE,Schalke 04,Werder Bremen,GANADO,-11,2,1,0,1,1,0,15
Temporada2019,Jornada 8,LOCAL,Stuttgart,B. Dortmund,PERDIDO,17,4,5,0,3,2,0,14
Temporada2019,Jornada 8,VISITANTE,Stuttgart,B. Dortmund,GANADO,-17,3,4,0,1,1,1,14
Temporada2019,Jornada 8,LOCAL,Wolfsburg,Bayern München,PERDIDO,3,2,3,0,1,2,0,15
Temporada2019,Jornada 8,VISITANTE,Wolfsburg,Bayern München,GANADO,-3,2,4,0,0,1,1,14
Temporada2019,Jornada 9,LOCAL,B. Dortmund,Hertha BSC,EMPATADO,-5,3,2,0,0,2,2,3
Temporada2019,Jornada 9,VISITANTE,B. Dortmund,Hertha BSC,EMPATADO,5,3,4,0,3,0,1,6
Temporada2019,Jornada 9,LOCAL,Fortuna,Wolfsburg,PERDIDO,8,11,7,1,0,0,0,8
Temporada2019,Jornada 9,VISITANTE,Fortuna,Wolfsburg,GANADO,-8,2,4,0,1,1,1,7
Temporada2019,Jornada 9,LOCAL,SC Freiburg,Monchengladbach,GANADO,9,2,4,0,0,1,2,5
Temporada2019,Jornada 9,VISITANTE,SC Freiburg,Monchengladbach,PERDIDO,-9,11,7,1,0,0,0,5
Temporada2019,Jornada 9,LOCAL,Hannover 96,FC Augsburg,PERDIDO,6,2,3,0,1,1,1,7
Temporada2019,Jornada 9,VISITANTE,Hannover 96,FC Augsburg,GANADO,-6,2,3,0,0,1,1,7
Temporada2019,Jornada 9,LOCAL,Hoffenheim,Stuttgart,GANADO,-9,3,6,0,2,1,1,4
Temporada2019,Jornada 9,VISITANTE,Hoffenheim,Stuttgart,PERDIDO,9,1,3,0,1,1,0,7
Temporada2019,Jornada 9,LOCAL,Mainz 05,Bayern München,PERDIDO,8,2,2,0,0,2,1,6
Temporada2019,Jornada 9,VISITANTE,Mainz 05,Bayern München,GANADO,-8,3,4,0,1,1,1,4
Temporada2019,Jornada 9,LOCAL,Nürnberg,Eintracht,EMPATADO,7,5,4,0,1,2,2,8
Temporada2019,Jornada 9,VISITANTE,Nürnberg,Eintracht,EMPATADO,-7,11,7,1,0,0,0,3
Temporada2019,Jornada 9,LOCAL,RB Leipzig,Schalke 04,EMPATADO,-11,3,3,0,1,2,1,3
Temporada2019,Jornada 9,VISITANTE,RB Leipzig,Schalke 04,EMPATADO,11,5,5,0,2,3,2,4
Temporada2019,Jornada 9,LOCAL,Werder Bremen,B. Leverkusen,PERDIDO,-10,2,2,0,2,0,0,8
Temporada2019,Jornada 9,VISITANTE,Werder Bremen,B. Leverkusen,GANADO,10,2,3,0,1,1,1,3
Temporada2019,Jornada 10,LOCAL,FC Augsburg,Nürnberg,EMPATADO,-5,1,2,0,0,0,1,4
Temporada2019,Jornada 10,VISITANTE,FC Augsburg,Nürnberg,EMPATADO,5,3,3,0,0,2,2,3
Temporada2019,Jornada 10,LOCAL,B. Leverkusen,Hoffenheim,PERDIDO,4,1,2,0,1,0,0,3
Temporada2019,Jornada 10,VISITANTE,B. Leverkusen,Hoffenheim,GANADO,-4,5,6,0,3,1,2,3
Temporada2019,Jornada 10,LOCAL,Bayern München,SC Freiburg,EMPATADO,-9,4,5,0,0,3,1,4
Temporada2019,Jornada 10,VISITANTE,Bayern München,SC Freiburg,EMPATADO,9,3,4,0,1,0,2,3
Temporada2019,Jornada 10,LOCAL,Monchengladbach,Fortuna,GANADO,-14,11,7,1,0,0,0,4
Temporada2019,Jornada 10,VISITANTE,Monchengladbach,Fortuna,PERDIDO,14,11,7,1,0,0,0,5
Temporada2019,Jornada 10,LOCAL,Hertha BSC,RB Leipzig,PERDIDO,1,1,3,0,1,1,0,4
Temporada2019,Jornada 10,VISITANTE,Hertha BSC,RB Leipzig,GANADO,-1,5,5,0,2,2,2,3
Temporada2019,Jornada 10,LOCAL,Mainz 05,Werder Bremen,GANADO,9,2,3,1,0,1,1,5
Temporada2019,Jornada 10,VISITANTE,Mainz 05,Werder Bremen,PERDIDO,-9,3,3,0,2,1,0,4
Temporada2019,Jornada 10,LOCAL,Schalke 04,Hannover 96,GANADO,-1,2,3,0,1,2,0,3
Temporada2019,Jornada 10,VISITANTE,Schalke 04,Hannover 96,PERDIDO,1,4,4,1,2,1,1,4
Temporada2019,Jornada 10,LOCAL,Stuttgart,Eintracht,PERDIDO,11,1,2,0,1,1,0,6
Temporada2019,Jornada 10,VISITANTE,Stuttgart,Eintracht,GANADO,-11,11,7,1,0,0,0,5
Temporada2019,Jornada 10,LOCAL,Wolfsburg,B. Dortmund,PERDIDO,9,1,2,0,0,1,1,4
Temporada2019,Jornada 10,VISITANTE,Wolfsburg,B. Dortmund,GANADO,-9,4,2,0,2,1,2,3
Temporada2019,Jornada 11,LOCAL,B. Dortmund,Bayern München,GANADO,-2,4,4,1,1,2,1,4
Temporada2019,Jornada 11,VISITANTE,B. Dortmund,Bayern München,PERDIDO,2,5,6,0,1,2,2,3
Temporada2019,Jornada 11,LOCAL,Fortuna,Hertha BSC,GANADO,9,11,7,1,0,0,0,6
Temporada2019,Jornada 11,VISITANTE,Fortuna,Hertha BSC,PERDIDO,-9,2,2,0,2,1,1,7
Temporada2019,Jornada 11,LOCAL,Eintracht,Schalke 04,GANADO,-9,11,7,1,0,0,0,3
Temporada2019,Jornada 11,VISITANTE,Eintracht,Schalke 04,PERDIDO,9,2,4,1,0,1,1,5
Temporada2019,Jornada 11,LOCAL,SC Freiburg,Mainz 05,PERDIDO,-2,1,3,0,0,0,1,7
Temporada2019,Jornada 11,VISITANTE,SC Freiburg,Mainz 05,GANADO,2,0,1,0,0,0,0,6
Temporada2019,Jornada 11,LOCAL,Hannover 96,Wolfsburg,GANADO,5,5,4,1,2,2,1,6
Temporada2019,Jornada 11,VISITANTE,Hannover 96,Wolfsburg,PERDIDO,-5,1,1,0,0,1,1,6
Temporada2019,Jornada 11,LOCAL,Hoffenheim,FC Augsburg,GANADO,-2,5,6,0,2,2,2,3
Temporada2019,Jornada 11,VISITANTE,Hoffenheim,FC Augsburg,PERDIDO,2,0,2,0,0,0,0,7
Temporada2019,Jornada 11,LOCAL,Nürnberg,Stuttgart,PERDIDO,-3,1,2,0,0,1,0,7
Temporada2019,Jornada 11,VISITANTE,Nürnberg,Stuttgart,GANADO,3,2,4,0,2,1,0,8
Temporada2019,Jornada 11,LOCAL,RB Leipzig,B. Leverkusen,GANADO,-9,5,6,0,3,1,2,3
Temporada2019,Jornada 11,VISITANTE,RB Leipzig,B. Leverkusen,PERDIDO,9,1,0,0,0,1,1,3
Temporada2019,Jornada 11,LOCAL,Werder Bremen,Monchengladbach,PERDIDO,4,2,2,0,0,1,1,6
Temporada2019,Jornada 11,VISITANTE,Werder Bremen,Monchengladbach,GANADO,-4,11,7,1,0,0,0,6
Temporada2019,Jornada 12,LOCAL,FC Augsburg,Eintracht,PERDIDO,6,3,4,0,0,1,2,14
Temporada2019,Jornada 12,VISITANTE,FC Augsburg,Eintracht,GANADO,-6,11,7,1,0,0,0,13
Temporada2019,Jornada 12,LOCAL,B. Leverkusen,Stuttgart,GANADO,-5,2,2,0,2,1,1,12
Temporada2019,Jornada 12,VISITANTE,B. Leverkusen,Stuttgart,PERDIDO,5,1,2,0,1,0,0,13
Temporada2019,Jornada 12,LOCAL,Bayern München,Fortuna,EMPATADO,-12,2,6,0,1,1,1,14
Temporada2019,Jornada 12,VISITANTE,Bayern München,Fortuna,EMPATADO,12,11,7,1,0,0,0,14
Temporada2019,Jornada 12,LOCAL,Monchengladbach,Hannover 96,GANADO,-14,11,7,1,0,0,0,15
Temporada2019,Jornada 12,VISITANTE,Monchengladbach,Hannover 96,PERDIDO,14,2,2,0,0,1,1,16
Temporada2019,Jornada 12,LOCAL,SC Freiburg,Werder Bremen,EMPATADO,4,3,6,0,0,2,2,15
Temporada2019,Jornada 12,VISITANTE,SC Freiburg,Werder Bremen,EMPATADO,-4,1,1,0,0,1,1,15
Temporada2019,Jornada 12,LOCAL,Hertha BSC,Hoffenheim,EMPATADO,2,5,3,0,3,1,1,14
Temporada2019,Jornada 12,VISITANTE,Hertha BSC,Hoffenheim,EMPATADO,-2,1,4,0,1,1,0,14
Temporada2019,Jornada 12,LOCAL,Mainz 05,B. Dortmund,PERDIDO,8,1,3,0,1,1,0,14
Temporada2019,Jornada 12,VISITANTE,Mainz 05,B. Dortmund,GANADO,-8,2,1,1,0,1,0,14
Temporada2019,Jornada 12,LOCAL,Schalke 04,Nürnberg,GANADO,-1,4,4,0,1,2,2,13
Temporada2019,Jornada 12,VISITANTE,Schalke 04,Nürnberg,PERDIDO,1,4,4,0,0,2,3,14
Temporada2019,Jornada 12,LOCAL,Wolfsburg,RB Leipzig,GANADO,9,2,1,0,1,1,1,15
Temporada2019,Jornada 12,VISITANTE,Wolfsburg,RB Leipzig,PERDIDO,-9,3,3,0,1,2,1,13
Temporada2019,Jornada 13,LOCAL,B. Dortmund,SC Freiburg,GANADO,-10,1,3,0,1,0,0,3
Temporada2019,Jornada 13,VISITANTE,B. Dortmund,SC Freiburg,PERDIDO,10,2,5,0,0,1,2,6
Temporada2019,Jornada 13,LOCAL,Fortuna,Mainz 05,PERDIDO,7,11,7,1,0,0,0,6
Temporada2019,Jornada 13,VISITANTE,Fortuna,Mainz 05,GANADO,-7,1,3,0,1,1,0,6
Temporada2019,Jornada 13,LOCAL,Eintracht,Wolfsburg,PERDIDO,-6,11,7,1,0,0,0,3
Temporada2019,Jornada 13,VISITANTE,Eintracht,Wolfsburg,GANADO,6,0,1,0,0,0,0,8
Temporada2019,Jornada 13,LOCAL,Hannover 96,Hertha BSC,PERDIDO,8,3,3,0,1,2,1,6
Temporada2019,Jornada 13,VISITANTE,Hannover 96,Hertha BSC,GANADO,-8,2,3,0,1,1,1,7
Temporada2019,Jornada 13,LOCAL,Hoffenheim,Schalke 04,EMPATADO,-8,4,5,0,2,2,1,4
Temporada2019,Jornada 13,VISITANTE,Hoffenheim,Schalke 04,EMPATADO,8,3,5,0,1,2,1,3
Temporada2019,Jornada 13,LOCAL,Nürnberg,B. Leverkusen,EMPATADO,3,4,4,1,1,2,1,9
Temporada2019,Jornada 13,VISITANTE,Nürnberg,B. Leverkusen,EMPATADO,-3,2,2,0,1,1,0,4
Temporada2019,Jornada 13,LOCAL,RB Leipzig,Monchengladbach,GANADO,2,3,4,0,1,2,0,3
Temporada2019,Jornada 13,VISITANTE,RB Leipzig,Monchengladbach,PERDIDO,-2,11,7,1,0,0,0,7
Temporada2019,Jornada 13,LOCAL,Stuttgart,FC Augsburg,GANADO,5,2,3,0,2,0,1,8
Temporada2019,Jornada 13,VISITANTE,Stuttgart,FC Augsburg,PERDIDO,-5,2,3,0,1,1,0,7
Temporada2019,Jornada 13,LOCAL,Werder Bremen,Bayern München,PERDIDO,2,1,1,0,0,0,1,6
Temporada2019,Jornada 13,VISITANTE,Werder Bremen,Bayern München,GANADO,-2,2,6,0,0,2,1,4
Temporada2019,Jornada 14,LOCAL,B. Leverkusen,FC Augsburg,GANADO,-3,3,3,0,1,2,1,5
Temporada2019,Jornada 14,VISITANTE,B. Leverkusen,FC Augsburg,PERDIDO,3,2,1,0,0,1,2,7
Temporada2019,Jornada 14,LOCAL,Bayern München,Nürnberg,GANADO,-11,0,2,0,0,0,0,7
Temporada2019,Jornada 14,VISITANTE,Bayern München,Nürnberg,PERDIDO,11,3,3,0,1,2,1,5
Temporada2019,Jornada 14,LOCAL,Monchengladbach,Stuttgart,GANADO,-14,11,7,1,0,0,0,7
Temporada2019,Jornada 14,VISITANTE,Monchengladbach,Stuttgart,PERDIDO,14,1,3,0,1,1,0,8
Temporada2019,Jornada 14,LOCAL,SC Freiburg,RB Leipzig,GANADO,10,1,5,0,1,0,0,7
Temporada2019,Jornada 14,VISITANTE,SC Freiburg,RB Leipzig,PERDIDO,-10,1,2,0,0,0,1,6
Temporada2019,Jornada 14,LOCAL,Hertha BSC,Eintracht,GANADO,2,0,1,0,0,0,0,7
Temporada2019,Jornada 14,VISITANTE,Hertha BSC,Eintracht,PERDIDO,-2,11,7,1,0,0,0,6
Temporada2019,Jornada 14,LOCAL,Mainz 05,Hannover 96,EMPATADO,-7,0,1,0,0,0,0,9
Temporada2019,Jornada 14,VISITANTE,Mainz 05,Hannover 96,EMPATADO,7,7,7,0,3,3,2,8
