Temporada,Jornada,Equipo,Jugador,Estado,Cambio,Gol,Amarilla,Roja,Asistencia,Lesion
Temporada2017,Jornada 28,Bayern München,S. Ulreich,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,J. Boateng,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,D. Alaba,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,P. Lahm,Titular,,0,0,0,1,0
Temporada2017,Jornada 28,Bayern München,J. Martínez,Titular,79,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,A. Vidal,Titular,,0,1,0,0,0
Temporada2017,Jornada 28,Bayern München,Xabi Alonso,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,Thiago,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,F. Ribéry,Titular,74,1,0,0,1,0
Temporada2017,Jornada 28,Bayern München,A. Robben,Titular,,1,0,0,0,0
Temporada2017,Jornada 28,Bayern München,R. Lewandowski,Titular,72,2,1,0,0,0
Temporada2017,Jornada 28,Bayern München,T. Starke,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,J. Kimmich,Suplente,72,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,Rafinha,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,M. Hummels,Suplente,79,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,J. Bernat,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,K. Coman,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Bayern München,D. Costa,Suplente,74,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,R. Burki,Titular,,0,1,0,0,0
Temporada2017,Jornada 28,B. Dortmund,Sokratis,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,M. Bartra,Titular,,0,1,0,0,0
Temporada2017,Jornada 28,B. Dortmund,M. Ginter,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,F. Passlack,Titular,,0,1,0,0,0
Temporada2017,Jornada 28,B. Dortmund,M. Schmelzer,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,R. Guerreiro,Titular,69,1,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,G. Castro,Titular,46,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,O. Dembélé,Titular,59,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,C. Pulisic,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,P. Aubameyang,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,R. Weidenfeller,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,S. Bender,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,Ł. Piszczek,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,Mikel Merino,Suplente,69,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,N. Sahin,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,S. Rode,Suplente,46,0,0,0,0,0
Temporada2017,Jornada 28,B. Dortmund,E. Mor,Suplente,59,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,M. Neuer,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,M. Hummels,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,D. Alaba,Titular,67,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,P. Lahm,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,J. Martínez,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,Xabi Alonso,Titular,,1,0,0,0,0
Temporada2017,Jornada 16,Bayern München,A. Vidal,Titular,75,0,1,0,0,0
Temporada2017,Jornada 16,Bayern München,Thiago,Titular,,1,0,0,1,0
Temporada2017,Jornada 16,Bayern München,D. Costa,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,R. Lewandowski,Titular,,1,0,0,0,0
Temporada2017,Jornada 16,Bayern München,A. Robben,Titular,46,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,S. Ulreich,Suplente,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,J. Bernat,Suplente,67,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,Rafinha,Suplente,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,J. Kimmich,Suplente,75,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,Renato Sanches,Suplente,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,T. Müller,Suplente,,0,0,0,0,0
Temporada2017,Jornada 16,Bayern München,F. Ribéry,Suplente,46,0,0,0,0,0
Temporada2017,Jornada 16,RB Leipzig,P. Gulácsi,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,RB Leipzig,W. Orban,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,RB Leipzig,M. Halstenberg,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,RB Leipzig,Bernardo,Titular,,0,0,0,0,0
Temporada2017,Jornada 16,RB Leipzig,S. Ilsanker,Titular,,0,0,0,0,0
