TEMPORADA,JORNADA,REFERIDO,LOCAL,VISITANTE,RESULTADO,RIVALIDAD,ROTACION TITULARES,ROTACION SUPLENTES,ROTACION PORTEROS,ROTACION DEFENSAS,ROTACION MEDIOS,ROTACION DELANTEROS,DIAS DESCANSO
Temporada2020,Jornada 12,LOCAL,Celta de Vigo,Getafe,PERDIDO,9,3,5,0,1,1,1,4
Temporada2020,Jornada 12,VISITANTE,Celta de Vigo,Getafe,GANADO,-9,6,6,0,2,2,3,3
Temporada2020,Jornada 12,LOCAL,Espanyol,Valencia,PERDIDO,7,3,6,0,1,0,2,3
Temporada2020,Jornada 12,VISITANTE,Espanyol,Valencia,GANADO,-7,5,3,0,2,3,1,3
Temporada2020,Jornada 12,LOCAL,Granada,Real Sociedad,PERDIDO,-3,6,5,0,2,3,2,3
Temporada2020,Jornada 12,VISITANTE,Granada,Real Sociedad,GANADO,3,3,3,0,1,1,2,4
Temporada2020,Jornada 12,LOCAL,Leganés,Eibar,PERDIDO,6,6,6,1,4,2,1,4
Temporada2020,Jornada 12,VISITANTE,Leganés,Eibar,GANADO,-6,1,2,0,0,0,1,3
Temporada2020,Jornada 12,LOCAL,Levante,Barcelona,GANADO,10,0,2,0,0,0,0,3
Temporada2020,Jornada 12,VISITANTE,Levante,Barcelona,PERDIDO,-10,3,5,0,1,2,1,4
Temporada2020,Jornada 12,LOCAL,Osasuna,Alavés,GANADO,-5,5,5,1,1,2,1,3
Temporada2020,Jornada 12,VISITANTE,Osasuna,Alavés,PERDIDO,5,1,5,0,0,1,1,5
Temporada2020,Jornada 12,LOCAL,Real Madrid,Real Betis,EMPATADO,-14,2,3,0,1,1,0,3
Temporada2020,Jornada 12,VISITANTE,Real Madrid,Real Betis,EMPATADO,14,3,3,0,1,2,1,3
Temporada2020,Jornada 12,LOCAL,Sevilla,Atlético Madrid,EMPATADO,1,4,5,0,1,2,1,3
Temporada2020,Jornada 12,VISITANTE,Sevilla,Atlético Madrid,EMPATADO,-1,4,4,0,1,2,1,4
Temporada2020,Jornada 12,LOCAL,Villarreal,Athletic Bilbao,EMPATADO,-1,4,4,0,1,2,1,3
Temporada2020,Jornada 12,VISITANTE,Villarreal,Athletic Bilbao,EMPATADO,1,2,3,0,0,1,1,4
Temporada2020,Jornada 12,LOCAL,Real Valladolid,Real Mallorca,GANADO,-4,4,4,0,3,0,2,5
Temporada2020,Jornada 12,VISITANTE,Real Valladolid,Real Mallorca,PERDIDO,4,4,5,1,1,2,0,3
