Liga,Temporada,Jornada,Equipo,Posicion,Puntos,Goles a Favor,Goles en Contra,Local/Visitante,Resultado,Goles en Partido,Cambios realizados partido,Cambios realizados acumulados,Cambios realizados portero partido,Cambios realizados portero acumulados,Cambios realizados defensa partido,Cambios realizados defensa acumulados,Cambios realizados centrocampista partido,Cambios realizados centrocampista acumulados,Cambios realizados delantero partido,Cambios realizados delantero acumulados,Media minuto cambio partido,Media minuto cambio acumulado,Cambio jugador más asistencias partido,Cambio jugador más goles partido,Cambio jugador lesion partido,Cambio jugador amarilla partido,Cambio jugador roja partido,Titulares cambiados respecto jornada anterior,Cambio goleador jornada anterior,Cambio amarilla jornada anterior,Cambio roja jornada anterior,Cambio lesion jornada anterior,Lesiones en partido,Lesiones acumuladas,Amarillas partido,Amarillas acumuladas,Rojas partido,Rojas acumuladas,Posicion Local prepartido,Puntos local prepartido,Rival,Posicion rival,Puntos rival,Edad media,Peso medio,Altura media,Jornada intermedia
La Liga Santander,Temporada2020,Jornada 21,Real Betis,12,27,29,33,VISITANTE,1 - 0, 0,3,60,0,0,0,16,2,27,1,15,62,72,0,0,1,1,0,3,1,1,0,0,1,4,5,55,1,4,11,27,Getafe,5,33,29,71,182,1
La Liga Santander,Temporada2020,Jornada 21,Levante,13,26,26,32,VISITANTE,2 - 0, 0,3,60,0,0,0,5,1,26,1,29,79,71,0,0,0,1,0,3,1,0,0,0,0,4,3,45,0,0,12,26,Osasuna,13,25,28,72,180,1
La Liga Santander,Temporada2020,Jornada 21,Alavés,14,23,22,31,LOCAL,1 - 2,1 ,3,57,0,0,1,7,2,32,0,11,75,71,0,0,0,0,0,1,1,1,0,0,0,2,2,59,0,1,14,23,Villarreal,9,28,28,73,181,0
La Liga Santander,Temporada2020,Jornada 21,Eibar,15,23,20,29,VISITANTE,0 - 0, 0,3,59,0,0,0,11,3,22,0,26,64,70,0,0,1,0,0,0,0,0,0,0,1,3,0,50,0,1,16,22,Celta de Vigo,18,16,29,71,178,1
La Liga Santander,Temporada2020,Jornada 21,Real Valladolid,16,22,17,24,LOCAL,0 - 1,0 ,3,58,0,0,0,13,2,18,1,26,71,69,0,0,0,0,0,0,0,0,0,0,0,4,1,48,0,0,15,22,Real Madrid,1,43,27,72,180,1
La Liga Santander,Temporada2020,Jornada 21,Real Mallorca,17,18,22,37,VISITANTE,3 - 0, 0,3,60,0,0,0,6,1,36,2,18,71,68,0,0,0,0,0,1,1,1,0,0,0,3,2,45,0,0,17,18,Real Sociedad,6,31,26,72,179,1
La Liga Santander,Temporada2020,Jornada 21,Celta de Vigo,18,17,17,30,LOCAL,0 - 0,0 ,3,59,0,0,1,9,0,29,2,13,70,72,0,0,0,0,0,1,0,0,0,0,0,5,1,51,0,2,18,16,Eibar,16,22,26,73,179,1
La Liga Santander,Temporada2020,Jornada 21,Leganés,19,15,16,33,VISITANTE,0 - 0, 0,3,59,0,0,1,19,1,29,0,5,76,68,0,0,0,1,0,4,1,1,0,0,0,6,4,61,0,1,19,14,Atlético Madrid,3,35,28,71,179,1
La Liga Santander,Temporada2020,Jornada 21,Espanyol,20,15,17,38,LOCAL,1 - 1,1 ,3,58,0,0,0,13,2,19,1,22,67,70,0,0,0,1,0,2,1,0,0,0,0,4,3,46,0,1,20,14,Athletic Bilbao,8,30,28,76,183,1
La Liga Santander,Temporada2020,Jornada 22,Real Madrid,1,49,40,13,LOCAL,1 - 0,1 ,2,59,0,0,0,3,2,25,0,31,46,73,0,0,0,0,0,2,1,1,0,0,0,2,2,43,0,1,1,46,Atlético Madrid,5,36,28,75,182,1
La Liga Santander,Temporada2020,Jornada 22,Barcelona,2,46,52,26,LOCAL,2 - 1,2 ,3,60,0,0,0,7,1,30,2,16,79,67,0,0,0,0,0,3,0,0,0,0,0,2,2,47,0,2,2,43,Levante,13,26,28,72,180,1
La Liga Santander,Temporada2020,Jornada 22,Sevilla,3,39,28,21,LOCAL,1 - 1,1 ,3,63,0,0,0,5,1,31,1,13,60,68,0,0,0,1,0,3,1,1,0,0,0,4,2,56,0,0,3,38,Alavés,14,23,27,74,181,1
La Liga Santander,Temporada2020,Jornada 22,Getafe,4,39,32,20,VISITANTE,0 - 2, 2,3,63,0,0,1,16,0,20,2,21,77,68,0,0,0,1,0,1,0,0,0,0,0,1,5,64,0,1,4,36,Athletic Bilbao,8,31,27,76,182,0
La Liga Santander,Temporada2020,Jornada 22,Valencia,5,37,33,29,LOCAL,1 - 0,1 ,3,61,0,1,2,6,0,23,1,31,60,69,0,0,1,1,0,2,0,0,0,0,1,8,6,39,0,2,7,34,Celta de Vigo,18,17,27,75,181,1
La Liga Santander,Temporada2020,Jornada 22,Atlético Madrid,6,36,22,15,VISITANTE,1 - 0, 0,3,61,0,1,0,9,2,27,1,24,65,67,0,0,0,0,0,1,1,0,0,0,0,2,2,48,0,0,5,36,Real Madrid,1,46,26,76,183,0
La Liga Santander,Temporada2020,Jornada 22,Villarreal,7,34,39,30,LOCAL,3 - 1,3 ,3,63,0,0,0,8,1,32,2,14,66,72,0,0,0,1,0,3,1,0,0,1,0,2,3,40,0,0,9,31,Osasuna,10,28,29,71,180,1
La Liga Santander,Temporada2020,Jornada 22,Real Sociedad,8,34,37,30,VISITANTE,2 - 1, 1,3,58,0,0,0,10,1,13,2,35,63,70,0,0,0,1,0,5,1,0,0,0,0,3,3,37,0,0,6,34,Leganés,19,15,25,73,180,1
La Liga Santander,Temporada2020,Jornada 22,Athletic Bilbao,9,31,22,17,LOCAL,0 - 2,0 ,3,59,0,0,1,6,1,19,1,34,68,71,0,0,0,0,0,4,0,0,0,0,0,3,2,45,0,0,8,31,Getafe,4,36,26,75,180,1
La Liga Santander,Temporada2020,Jornada 22,Granada,10,30,27,29,LOCAL,2 - 1,2 ,3,63,0,0,0,8,1,28,2,26,69,65,0,0,0,1,0,2,0,0,0,0,0,6,3,59,0,0,11,27,Espanyol,20,15,27,74,182,1
La Liga Santander,Temporada2020,Jornada 22,Osasuna,11,28,29,28,VISITANTE,3 - 1, 1,3,62,0,1,0,3,1,30,2,21,70,72,0,0,0,0,0,3,1,1,0,1,0,5,2,57,0,1,10,28,Villarreal,9,31,26,72,179,1
La Liga Santander,Temporada2020,Jornada 22,Real Betis,12,28,30,34,VISITANTE,1 - 1, 1,3,63,0,0,1,16,1,29,1,16,80,72,0,0,0,1,0,3,1,0,0,1,0,5,2,60,0,5,12,27,Eibar,15,23,27,73,182,0
La Liga Santander,Temporada2020,Jornada 22,Levante,13,26,27,34,VISITANTE,2 - 1, 1,3,63,0,0,0,5,2,27,1,30,66,71,0,0,1,0,0,2,1,0,0,0,1,4,0,48,0,0,13,26,Barcelona,2,43,28,72,180,0
La Liga Santander,Temporada2020,Jornada 22,Real Valladolid,14,25,18,24,VISITANTE,0 - 1, 1,3,61,0,0,0,13,1,20,2,27,83,69,0,0,0,1,0,3,1,1,0,0,0,4,1,49,0,0,16,22,Real Mallorca,17,18,28,71,180,0
La Liga Santander,Temporada2020,Jornada 22,Alavés,15,24,23,32,VISITANTE,1 - 1, 1,3,60,0,0,1,8,1,34,1,11,67,72,0,0,0,0,0,4,1,1,0,0,0,2,1,61,0,1,14,23,Sevilla,3,38,27,74,182,0
La Liga Santander,Temporada2020,Jornada 22,Eibar,16,24,21,30,LOCAL,1 - 1,1 ,3,62,0,0,1,11,2,25,0,26,75,70,0,0,0,0,0,1,1,0,0,1,0,4,2,50,0,1,15,23,Real Betis,12,27,29,72,178,0
La Liga Santander,Temporada2020,Jornada 22,Leganés,17,18,18,34,LOCAL,2 - 1,2 ,3,62,0,0,1,20,1,30,0,5,70,69,0,0,0,1,0,1,1,0,0,0,0,6,4,65,0,1,19,15,Real Sociedad,6,34,27,72,178,1
La Liga Santander,Temporada2020,Jornada 22,Real Mallorca,18,18,22,38,LOCAL,0 - 1,0 ,3,63,0,0,2,6,1,37,0,20,59,68,0,0,1,1,0,2,1,0,0,0,1,3,4,47,0,0,17,18,Real Valladolid,16,22,27,73,180,0
La Liga Santander,Temporada2020,Jornada 22,Celta de Vigo,19,17,17,31,VISITANTE,1 - 0, 0,3,62,0,0,1,10,1,29,1,15,77,71,0,0,0,1,0,2,0,0,0,0,0,5,3,52,0,2,18,17,Valencia,7,34,26,74,180,0
La Liga Santander,Temporada2020,Jornada 22,Espanyol,20,15,18,40,VISITANTE,2 - 1, 1,3,61,0,0,1,13,1,21,1,23,71,70,0,0,0,1,0,4,1,1,0,0,0,4,3,49,0,1,20,15,Granada,11,27,29,76,183,0
La Liga Santander,Temporada2020,Jornada 23,Real Madrid,1,52,44,14,VISITANTE,1 - 4, 4,3,61,0,0,0,3,1,27,2,31,80,72,0,0,0,0,0,1,0,0,0,0,0,2,2,45,0,1,1,49,Osasuna,11,28,28,75,182,1
La Liga Santander,Temporada2020,Jornada 23,Barcelona,2,49,55,28,VISITANTE,2 - 3, 3,3,63,0,0,1,7,1,31,1,18,67,67,0,0,0,1,0,4,1,1,0,0,0,2,3,49,0,2,2,46,Real Betis,12,28,27,73,180,1
La Liga Santander,Temporada2020,Jornada 23,Getafe,3,42,35,20,LOCAL,3 - 0,3 ,3,66,0,0,1,17,1,20,1,23,76,69,0,0,0,1,0,1,0,0,0,0,0,1,4,69,0,1,4,39,Valencia,5,37,28,76,182,0
La Liga Santander,Temporada2020,Jornada 23,Atlético Madrid,4,39,23,15,LOCAL,1 - 0,1 ,3,64,0,1,1,9,2,29,0,25,77,67,0,0,0,1,0,2,1,1,0,0,0,2,4,50,0,0,6,36,Granada,10,30,26,75,181,0
La Liga Santander,Temporada2020,Jornada 23,Sevilla,5,39,29,23,VISITANTE,2 - 1, 1,3,66,0,0,0,5,1,32,2,14,74,67,0,0,0,0,0,5,1,0,0,0,0,4,2,58,0,0,3,39,Celta de Vigo,19,17,28,75,182,0
La Liga Santander,Temporada2020,Jornada 23,Real Sociedad,6,37,39,31,LOCAL,2 - 1,2 ,3,61,0,0,0,10,2,14,1,37,63,69,0,0,0,1,0,4,0,0,0,0,0,3,2,40,0,0,8,34,Athletic Bilbao,9,31,24,75,180,1
La Liga Santander,Temporada2020,Jornada 23,Valencia,7,37,33,32,VISITANTE,3 - 0, 0,3,64,0,1,0,8,1,23,2,32,72,68,0,0,0,1,0,3,1,1,0,1,0,9,4,45,1,2,5,37,Getafe,4,39,26,74,182,1
La Liga Santander,Temporada2020,Jornada 23,Villarreal,8,35,40,31,VISITANTE,1 - 1, 1,2,66,0,0,0,8,1,33,1,16,78,71,0,0,0,0,0,0,0,0,0,0,0,2,3,43,0,0,7,34,Real Valladolid,14,25,29,71,180,1
La Liga Santander,Temporada2020,Jornada 23,Athletic Bilbao,9,31,23,19,VISITANTE,2 - 1, 1,3,62,0,0,0,7,1,20,2,35,54,71,0,0,0,1,1,7,1,1,0,0,0,3,2,47,1,0,9,31,Real Sociedad,8,34,27,75,181,1
La Liga Santander,Temporada2020,Jornada 23,Granada,10,30,27,30,VISITANTE,1 - 0, 0,3,66,0,0,1,8,1,29,1,28,64,65,0,0,0,1,0,7,1,1,0,0,0,6,6,62,0,0,10,30,Atlético Madrid,6,36,26,73,181,1
La Liga Santander,Temporada2020,Jornada 23,Levante,11,29,29,34,LOCAL,2 - 0,2 ,3,66,0,0,0,5,1,29,2,31,86,71,0,0,0,1,0,2,1,0,0,0,0,5,2,48,0,0,13,26,Leganés,17,18,27,71,179,0
La Liga Santander,Temporada2020,Jornada 23,Osasuna,12,28,30,32,LOCAL,1 - 4,1 ,3,65,0,1,0,3,2,31,1,23,49,72,0,0,1,0,0,3,1,1,0,0,1,5,2,59,0,1,11,28,Real Madrid,1,49,26,73,178,0
La Liga Santander,Temporada2020,Jornada 23,Real Betis,13,28,32,37,LOCAL,2 - 3,2 ,3,66,0,0,0,17,2,30,1,17,72,72,0,0,0,1,0,2,0,0,0,0,0,5,4,62,0,5,12,28,Barcelona,2,46,26,74,182,0
La Liga Santander,Temporada2020,Jornada 23,Alavés,14,27,25,33,LOCAL,2 - 1,2 ,3,63,0,0,0,9,1,35,2,12,66,71,0,0,0,0,0,1,0,0,0,0,0,2,3,62,0,1,15,24,Eibar,16,24,28,74,182,0
La Liga Santander,Temporada2020,Jornada 23,Real Valladolid,15,26,19,25,LOCAL,1 - 1,1 ,3,64,0,0,0,13,1,21,2,29,71,69,0,0,0,1,0,1,1,0,0,0,0,4,3,50,0,0,14,25,Villarreal,7,34,28,71,180,0
La Liga Santander,Temporada2020,Jornada 23,Eibar,16,24,22,32,VISITANTE,2 - 1, 1,3,65,0,0,1,12,2,27,0,26,70,70,0,0,0,1,0,2,0,0,0,0,0,4,2,52,0,1,16,24,Alavés,15,24,29,73,179,0
La Liga Santander,Temporada2020,Jornada 23,Celta de Vigo,17,20,19,32,LOCAL,2 - 1,2 ,3,65,0,0,0,11,2,30,1,16,68,72,0,0,0,1,0,3,1,1,0,0,0,5,3,55,0,2,19,17,Sevilla,3,39,26,74,180,0
La Liga Santander,Temporada2020,Jornada 23,Real Mallorca,18,18,22,39,VISITANTE,1 - 0, 0,3,66,0,0,0,8,2,38,1,20,72,67,0,0,0,1,0,2,1,0,0,0,0,4,2,51,0,0,18,18,Espanyol,20,15,27,71,179,0
La Liga Santander,Temporada2020,Jornada 23,Leganés,19,18,18,36,VISITANTE,2 - 0, 0,3,65,0,0,2,21,0,31,1,5,60,69,0,0,0,1,0,2,1,1,0,0,0,6,3,69,0,1,17,18,Levante,13,26,26,72,177,0
La Liga Santander,Temporada2020,Jornada 23,Espanyol,20,18,19,40,LOCAL,1 - 0,1 ,3,64,0,0,1,14,1,22,1,24,73,70,0,0,0,1,0,2,1,1,0,0,0,4,6,52,0,1,20,15,Real Mallorca,18,18,29,76,184,0
La Liga Santander,Temporada2020,Jornada 24,Real Madrid,1,53,46,16,LOCAL,2 - 2,2 ,3,64,0,0,0,3,1,28,2,33,78,73,0,0,0,1,0,3,0,0,0,0,0,2,2,47,0,1,1,52,Celta de Vigo,17,20,29,75,182,0
La Liga Santander,Temporada2020,Jornada 24,Barcelona,2,52,57,29,LOCAL,2 - 1,2 ,3,66,0,0,1,8,1,32,1,19,60,67,0,0,1,1,0,4,1,0,0,0,1,2,3,52,0,2,2,49,Getafe,3,42,27,71,179,0
La Liga Santander,Temporada2020,Jornada 24,Getafe,3,42,36,22,VISITANTE,2 - 1, 1,3,69,0,0,1,18,1,21,1,24,57,69,0,0,0,1,0,1,1,1,0,0,0,1,2,73,0,1,3,42,Barcelona,2,49,27,76,182,0
La Liga Santander,Temporada2020,Jornada 24,Real Sociedad,4,40,41,32,VISITANTE,1 - 2, 2,3,64,0,0,0,10,1,16,2,38,71,69,0,0,0,1,0,2,0,0,0,0,0,3,2,42,0,0,6,37,Eibar,16,24,24,75,180,1
La Liga Santander,Temporada2020,Jornada 24,Atlético Madrid,5,40,25,17,VISITANTE,2 - 2, 2,3,67,0,1,2,10,1,31,0,25,65,68,0,0,0,1,0,2,0,0,0,0,0,2,2,54,0,0,4,39,Valencia,7,37,27,75,181,0
La Liga Santander,Temporada2020,Jornada 24,Sevilla,6,40,31,25,LOCAL,2 - 2,2 ,3,69,0,0,1,5,2,33,0,16,55,67,0,0,0,1,0,2,1,0,0,0,0,4,2,60,0,0,5,39,Espanyol,20,18,28,75,182,0
La Liga Santander,Temporada2020,Jornada 24,Villarreal,7,38,42,32,LOCAL,2 - 1,2 ,0,68,0,0,0,8,0,34,0,17,0,72,0,0,0,0,0,11,1,1,0,0,0,2,0,46,0,0,8,35,Levante,11,29,,,,0
La Liga Santander,Temporada2020,Jornada 24,Valencia,8,38,35,34,LOCAL,2 - 2,2 ,3,67,0,1,1,8,1,24,1,34,78,69,0,0,1,1,0,3,1,0,1,0,1,9,3,49,0,3,7,37,Atlético Madrid,4,39,26,74,182,0
La Liga Santander,Temporada2020,Jornada 24,Granada,9,33,29,31,LOCAL,2 - 1,2 ,3,69,0,0,1,9,0,30,2,29,61,65,0,0,0,0,0,6,1,1,0,0,0,6,2,68,0,0,10,30,Real Valladolid,15,26,26,74,184,1
La Liga Santander,Temporada2020,Jornada 24,Athletic Bilbao,10,31,23,20,LOCAL,0 - 1,0 ,3,65,0,0,0,7,2,21,1,37,62,70,0,0,0,1,0,6,1,0,0,0,0,3,2,49,0,1,9,31,Osasuna,12,28,25,78,183,1
La Liga Santander,Temporada2020,Jornada 24,Osasuna,11,31,31,32,VISITANTE,0 - 1, 1,3,68,0,1,1,3,1,33,1,24,85,71,0,0,0,1,0,5,1,0,0,1,0,6,4,61,0,1,12,28,Athletic Bilbao,9,31,29,76,181,0
La Liga Santander,Temporada2020,Jornada 24,Real Betis,12,29,32,37,VISITANTE,0 - 0, 0,3,69,0,0,1,17,2,32,0,18,55,72,0,0,0,1,0,1,1,1,0,0,0,5,3,66,1,5,13,28,Leganés,19,18,27,74,183,0
La Liga Santander,Temporada2020,Jornada 24,Levante,13,29,30,36,VISITANTE,2 - 1, 1,0,69,0,0,0,5,0,30,0,33,0,71,0,0,0,0,0,11,1,1,0,0,0,5,0,50,0,0,11,29,Villarreal,8,35,,,,0
La Liga Santander,Temporada2020,Jornada 24,Alavés,14,27,25,34,VISITANTE,1 - 0, 0,3,66,0,0,1,9,1,36,1,14,67,71,0,0,0,1,0,1,0,0,0,0,0,2,2,65,0,1,14,27,Real Mallorca,18,18,28,75,182,0
La Liga Santander,Temporada2020,Jornada 24,Real Valladolid,15,26,20,27,VISITANTE,2 - 1, 1,3,67,0,0,0,13,1,22,2,31,82,69,0,0,0,1,0,2,0,0,0,0,0,4,2,53,0,0,15,26,Granada,10,30,27,71,179,0
La Liga Santander,Temporada2020,Jornada 24,Eibar,16,24,23,34,LOCAL,1 - 2,1 ,3,68,0,0,1,13,2,29,0,26,75,70,0,0,1,1,0,5,1,1,0,0,1,4,3,54,0,1,16,24,Real Sociedad,6,37,29,73,179,0
La Liga Santander,Temporada2020,Jornada 24,Celta de Vigo,17,21,21,34,VISITANTE,2 - 2, 2,3,68,0,0,1,11,1,32,1,17,69,72,0,0,0,0,0,3,1,1,0,0,0,5,2,58,0,2,17,20,Real Madrid,1,52,27,76,181,0
La Liga Santander,Temporada2020,Jornada 24,Real Mallorca,18,21,23,39,LOCAL,1 - 0,1 ,3,69,0,0,1,8,2,40,0,21,54,67,0,0,1,0,0,1,0,0,0,0,1,4,0,53,0,0,18,18,Alavés,14,27,26,71,178,0
La Liga Santander,Temporada2020,Jornada 24,Leganés,19,19,18,36,LOCAL,0 - 0,0 ,3,68,0,0,1,23,2,31,0,6,64,68,0,0,0,1,0,5,1,1,0,0,0,6,5,72,0,1,19,18,Real Betis,13,28,26,72,180,0
La Liga Santander,Temporada2020,Jornada 24,Espanyol,20,19,21,42,VISITANTE,2 - 2, 2,3,67,0,0,0,15,0,23,3,25,76,70,0,0,0,1,0,3,1,1,0,0,0,4,2,58,0,1,20,18,Sevilla,5,39,28,74,182,0
La Liga Santander,Temporada2020,Jornada 25,Barcelona,1,55,62,29,LOCAL,5 - 0,5 ,3,69,0,0,1,9,1,33,1,20,66,67,0,0,0,0,0,5,1,0,0,1,0,3,0,55,0,2,2,52,Eibar,16,24,28,75,181,0
La Liga Santander,Temporada2020,Jornada 25,Real Madrid,2,53,46,17,VISITANTE,1 - 0, 0,3,67,0,0,0,3,2,29,1,35,73,73,0,0,1,0,0,2,1,1,0,0,1,2,2,49,0,1,1,53,Levante,13,29,30,75,181,0
La Liga Santander,Temporada2020,Jornada 25,Real Sociedad,3,43,44,32,LOCAL,3 - 0,3 ,3,67,0,0,0,10,0,17,3,40,81,69,0,0,0,0,0,3,0,0,0,0,0,3,1,44,0,0,4,40,Valencia,8,38,24,75,182,1
La Liga Santander,Temporada2020,Jornada 25,Atlético Madrid,4,43,28,18,LOCAL,3 - 1,3 ,3,70,0,1,1,12,1,32,1,25,66,68,0,0,0,1,0,2,1,0,0,0,0,2,2,56,0,0,5,40,Villarreal,7,38,27,77,182,1
La Liga Santander,Temporada2020,Jornada 25,Sevilla,5,43,34,25,VISITANTE,0 - 3, 3,3,72,1,0,0,6,1,35,1,16,65,67,0,0,1,0,0,4,0,0,0,0,1,4,4,62,0,0,6,40,Getafe,3,42,27,74,181,1
La Liga Santander,Temporada2020,Jornada 25,Getafe,6,42,36,25,LOCAL,0 - 3,0 ,3,72,0,0,1,19,1,22,1,25,58,68,0,0,0,1,0,3,1,0,0,0,0,1,7,75,0,1,3,42,Sevilla,6,40,27,76,182,1
La Liga Santander,Temporada2020,Jornada 25,Villarreal,7,38,43,35,VISITANTE,3 - 1, 1,3,68,0,0,0,8,2,34,1,17,74,72,0,0,0,0,0,0,0,0,0,0,0,2,1,46,0,0,7,38,Atlético Madrid,5,40,28,71,179,0
La Liga Santander,Temporada2020,Jornada 25,Valencia,8,38,35,37,VISITANTE,3 - 0, 0,3,70,0,1,1,9,2,25,0,35,63,69,0,0,0,0,0,4,1,1,0,1,0,10,1,52,0,3,8,38,Real Sociedad,4,40,27,73,181,1
La Liga Santander,Temporada2020,Jornada 25,Granada,9,36,32,31,VISITANTE,0 - 3, 3,3,72,0,0,0,10,1,30,2,31,77,65,0,0,0,1,0,3,1,0,0,0,0,6,1,70,0,0,9,33,Osasuna,11,31,27,74,182,0
La Liga Santander,Temporada2020,Jornada 25,Levante,10,32,31,36,LOCAL,1 - 0,1 ,3,69,0,0,0,5,0,30,3,33,78,71,0,0,0,1,0,0,0,0,0,0,0,5,1,50,0,0,13,29,Real Madrid,1,53,28,71,179,0
La Liga Santander,Temporada2020,Jornada 25,Athletic Bilbao,11,31,24,22,VISITANTE,2 - 1, 1,3,68,0,0,1,7,1,23,1,38,80,70,0,0,0,1,0,2,1,1,0,0,0,3,4,51,0,1,10,31,Alavés,14,27,27,76,181,0
La Liga Santander,Temporada2020,Jornada 25,Osasuna,12,31,31,35,LOCAL,0 - 3,0 ,3,71,0,1,0,4,2,34,1,25,64,71,0,0,0,1,0,3,1,0,0,0,0,6,3,65,0,1,11,31,Granada,9,33,28,75,180,0
La Liga Santander,Temporada2020,Jornada 25,Real Betis,13,30,35,40,LOCAL,3 - 3,3 ,3,72,0,0,0,18,3,34,0,18,79,71,0,0,0,1,0,3,1,1,1,0,0,5,2,69,0,6,12,29,Real Mallorca,18,21,28,71,181,0
La Liga Santander,Temporada2020,Jornada 25,Alavés,14,30,27,35,LOCAL,2 - 1,2 ,3,69,0,0,1,10,1,37,1,15,65,71,0,0,0,1,0,3,0,0,0,0,0,2,4,67,0,1,14,27,Athletic Bilbao,10,31,28,74,181,0
La Liga Santander,Temporada2020,Jornada 25,Real Valladolid,15,29,22,28,LOCAL,2 - 1,2 ,3,70,0,0,0,13,2,23,1,33,72,70,0,0,0,0,0,1,0,0,0,0,0,4,1,55,0,0,15,26,Espanyol,20,19,28,71,180,0
La Liga Santander,Temporada2020,Jornada 25,Eibar,16,24,23,39,VISITANTE,5 - 0, 0,3,71,0,0,0,14,2,31,1,26,71,70,0,0,0,0,0,4,1,1,0,1,0,5,2,57,0,1,16,24,Barcelona,2,52,29,71,177,0
La Liga Santander,Temporada2020,Jornada 25,Celta de Vigo,17,24,22,34,LOCAL,1 - 0,1 ,3,71,0,0,0,12,1,33,2,18,75,71,0,0,0,1,0,2,1,0,0,0,0,5,2,60,1,2,17,21,Leganés,19,19,27,74,181,0
La Liga Santander,Temporada2020,Jornada 25,Real Mallorca,18,22,26,42,VISITANTE,3 - 3, 3,3,72,0,0,1,9,2,42,0,21,60,67,0,0,1,1,0,2,1,0,0,1,1,5,1,53,0,0,18,21,Real Betis,12,29,26,73,178,0
La Liga Santander,Temporada2020,Jornada 25,Leganés,19,19,18,37,VISITANTE,1 - 0, 0,3,71,0,0,2,24,1,33,0,6,56,68,0,0,0,1,0,2,1,1,0,0,0,6,3,77,0,1,19,19,Celta de Vigo,17,21,27,74,181,0
La Liga Santander,Temporada2020,Jornada 25,Espanyol,20,19,22,44,VISITANTE,2 - 1, 1,3,70,0,0,0,15,1,23,2,28,80,70,0,0,0,1,0,2,1,0,0,0,0,4,3,60,0,1,20,19,Real Valladolid,15,26,29,76,183,1
La Liga Santander,Temporada2020,Jornada 26,Real Madrid,1,56,48,17,LOCAL,2 - 0,2 ,3,70,0,0,0,3,2,31,1,36,85,73,0,0,0,0,0,2,1,0,0,1,0,3,2,51,0,1,2,53,Barcelona,1,55,27,75,182,1
La Liga Santander,Temporada2020,Jornada 26,Barcelona,2,55,62,31,VISITANTE,2 - 0, 0,3,72,0,0,0,10,2,34,1,21,77,67,0,0,0,0,0,3,0,0,0,0,0,3,2,55,0,2,1,55,Real Madrid,2,53,28,73,179,1
La Liga Santander,Temporada2020,Jornada 26,Real Sociedad,3,46,45,32,LOCAL,1 - 0,1 ,3,70,0,0,0,10,1,17,2,43,74,70,0,0,0,0,0,0,0,0,0,0,0,3,1,45,0,0,3,43,Real Valladolid,15,29,24,75,182,0
La Liga Santander,Temporada2020,Jornada 26,Sevilla,4,46,37,27,LOCAL,3 - 2,3 ,3,75,0,1,0,6,2,36,1,17,58,67,0,0,1,1,0,7,1,1,0,1,1,5,2,66,0,0,5,43,Osasuna,12,31,27,73,181,1
La Liga Santander,Temporada2020,Jornada 26,Getafe,5,45,37,25,VISITANTE,0 - 1, 1,3,75,0,0,0,20,2,23,1,26,79,68,0,0,0,1,0,5,1,1,0,0,0,1,5,82,0,1,6,42,Real Mallorca,18,22,27,74,180,1
La Liga Santander,Temporada2020,Jornada 26,Atlético Madrid,6,44,29,19,VISITANTE,1 - 1, 1,3,73,0,1,0,13,0,33,3,26,62,67,0,0,0,0,0,2,0,0,0,0,0,2,4,58,0,0,4,43,Espanyol,20,19,26,75,181,0
La Liga Santander,Temporada2020,Jornada 26,Valencia,7,41,37,38,LOCAL,2 - 1,2 ,3,73,0,1,0,10,1,27,2,35,69,69,0,0,1,0,0,4,1,1,0,0,1,10,2,53,0,3,8,38,Real Betis,13,30,26,75,182,0
La Liga Santander,Temporada2020,Jornada 26,Villarreal,8,38,43,36,VISITANTE,1 - 0, 0,3,71,0,0,0,8,2,36,1,18,67,72,0,0,0,1,0,1,0,0,0,0,0,2,6,47,0,0,7,38,Athletic Bilbao,11,31,28,72,179,0
La Liga Santander,Temporada2020,Jornada 26,Granada,9,37,32,31,LOCAL,0 - 0,0 ,3,75,0,0,0,10,2,31,1,33,64,66,0,0,1,1,0,6,1,0,0,0,1,6,3,71,0,0,9,36,Celta de Vigo,17,24,26,75,182,0
La Liga Santander,Temporada2020,Jornada 26,Athletic Bilbao,10,34,25,22,LOCAL,1 - 0,1 ,3,71,0,0,0,8,0,24,3,39,69,70,0,0,0,1,0,2,0,0,0,0,0,3,6,55,0,1,11,31,Villarreal,7,38,27,76,180,0
La Liga Santander,Temporada2020,Jornada 26,Levante,11,32,31,39,VISITANTE,3 - 0, 0,2,72,0,0,0,5,1,30,1,36,67,72,0,0,0,0,0,0,0,0,0,0,0,5,2,51,0,0,10,32,Eibar,16,24,28,71,179,0
La Liga Santander,Temporada2020,Jornada 26,Osasuna,12,31,33,38,VISITANTE,3 - 2, 2,3,74,0,1,1,4,1,36,1,26,75,71,0,0,0,0,0,4,1,1,0,0,0,6,2,68,1,1,12,31,Sevilla,5,43,28,74,180,0
La Liga Santander,Temporada2020,Jornada 26,Alavés,13,31,28,36,VISITANTE,1 - 1, 1,3,72,0,0,1,11,1,38,1,16,62,71,0,0,0,0,0,2,0,0,0,0,0,2,3,71,0,1,14,30,Leganés,19,19,29,75,182,0
La Liga Santander,Temporada2020,Jornada 26,Real Betis,14,30,36,42,VISITANTE,2 - 1, 1,3,75,0,0,1,18,2,37,0,18,75,72,0,0,0,1,0,3,1,1,0,0,0,5,3,71,0,6,13,30,Valencia,8,38,28,73,181,0
