Temporada,Jornada,Equipo,Jugador,Estado,Cambio,Gol,Amarilla,Roja,Asistencia,Lesion
Temporada2020,Jornada 26,Juventus,W. Szczęsny,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,M. De Ligt,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,L. Bonucci,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,Alex Sandro,Titular,77,0,0,0,0,1
Temporada2020,Jornada 26,Juventus,J. Cuadrado,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,R. Bentancur,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,B. Matuidi,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,A. Ramsey,Titular,,1,0,0,1,0
Temporada2020,Jornada 26,Juventus,C. Ronaldo,Titular,,0,1,0,1,0
Temporada2020,Jornada 26,Juventus,G. Higuaín,Titular,80,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,D. Costa,Titular,59,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,C. Pinsoglio,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,G. Buffon,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,G. Chiellini,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,Danilo,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,D. Rugani,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,M. De Sciglio,Suplente,77,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,S. Khedira,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,A. Rabiot,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,M. Pjanić,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,F. Bernardeschi,Suplente,80,0,0,0,0,0
Temporada2020,Jornada 26,Juventus,P. Dybala,Suplente,59,1,0,0,0,0
Temporada2020,Jornada 26,Inter,S. Handanovič,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,S. De Vrij,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,A. Bastoni,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,M. Škriniar,Titular,,0,1,0,0,0
Temporada2020,Jornada 26,Inter,N. Barella,Titular,59,0,0,0,0,0
Temporada2020,Jornada 26,Inter,M. Vecino,Titular,,0,1,0,0,0
Temporada2020,Jornada 26,Inter,M. Brozović,Titular,,0,1,0,0,0
Temporada2020,Jornada 26,Inter,A. Young,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,A. Candreva,Titular,74,0,0,0,0,0
Temporada2020,Jornada 26,Inter,R. Lukaku,Titular,77,0,0,0,0,0
Temporada2020,Jornada 26,Inter,Lautaro Martinez,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,D. Padelli,Suplente,,0,0,1,0,0
Temporada2020,Jornada 26,Inter,T. Berni,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,D. D'Ambrosio,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,K. Asamoah,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,C. Biraghi,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,D. Godín,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,A. Ranocchia,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,C. Eriksen,Suplente,59,0,0,0,0,0
Temporada2020,Jornada 26,Inter,Borja Valero,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Inter,R. Gagliardini,Suplente,74,0,0,0,0,0
Temporada2020,Jornada 26,Inter,A. Sánchez,Suplente,77,0,0,0,0,0
Temporada2020,Jornada 26,Inter,Sebastiano Esposito,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,W. Szczęsny,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,M. De Ligt,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,L. Bonucci,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,Danilo,Titular,57,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,J. Cuadrado,Titular,,0,1,0,0,0
Temporada2020,Jornada 32,Juventus,B. Matuidi,Titular,82,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,A. Rabiot,Titular,,0,1,0,0,0
Temporada2020,Jornada 32,Juventus,R. Bentancur,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,C. Ronaldo,Titular,,2,0,0,0,0
Temporada2020,Jornada 32,Juventus,P. Dybala,Titular,69,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,F. Bernardeschi,Titular,57,0,1,0,0,0
Temporada2020,Jornada 32,Juventus,G. Buffon,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,C. Pinsoglio,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,Wesley,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,Alex Sandro,Suplente,57,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,D. Rugani,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,G. Chiellini,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,M. Pjanić,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,S. Muratore,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,A. Ramsey,Suplente,82,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,M. Olivieri,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,G. Higuaín,Suplente,69,0,0,0,0,0
Temporada2020,Jornada 32,Juventus,D. Costa,Suplente,57,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,P. Gollini,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,J. Palomino,Titular,75,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,B. Djimsiti,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,Rafael Toloi,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,T. Castagne,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,H. Hateboer,Titular,,0,1,0,0,0
Temporada2020,Jornada 32,Atalanta,R. Freuler,Titular,75,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,M. De Roon,Titular,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,A. Gómez,Titular,68,0,0,0,1,0
Temporada2020,Jornada 32,Atalanta,D. Zapata,Titular,68,1,0,0,0,0
Temporada2020,Jornada 32,Atalanta,J. Iličić,Titular,58,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,F. Rossi,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,M. Sportiello,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,R. Gosens,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,R. Bellanova,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,L. Czyborra,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,M. Caldara,Suplente,75,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,B. Sutalo,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,A. Tameze,Suplente,75,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,R. Malinovskyi,Suplente,68,1,0,0,0,0
Temporada2020,Jornada 32,Atalanta,M. Pašalić,Suplente,58,0,1,0,0,0
Temporada2020,Jornada 32,Atalanta,Ebrima Colley,Suplente,,0,0,0,0,0
Temporada2020,Jornada 32,Atalanta,L. Muriel,Suplente,68,0,0,0,1,0
Temporada2020,Jornada 2,Juventus,W. Szczęsny,Titular,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,M. De Ligt,Titular,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,L. Bonucci,Titular,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,Alex Sandro,Titular,,0,1,0,0,0
Temporada2020,Jornada 2,Juventus,M. De Sciglio,Titular,15,0,0,0,0,1
Temporada2020,Jornada 2,Juventus,M. Pjanić,Titular,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,B. Matuidi,Titular,,0,1,0,0,0
Temporada2020,Jornada 2,Juventus,S. Khedira,Titular,60,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,C. Ronaldo,Titular,,1,0,0,0,0
Temporada2020,Jornada 2,Juventus,G. Higuaín,Titular,76,1,0,0,0,0
Temporada2020,Jornada 2,Juventus,D. Costa,Titular,,0,1,0,2,0
Temporada2020,Jornada 2,Juventus,C. Pinsoglio,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,G. Buffon,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,M. Demiral,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,Danilo,Suplente,15,1,0,0,0,0
Temporada2020,Jornada 2,Juventus,D. Rugani,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,A. Rabiot,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,J. Cuadrado,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,R. Bentancur,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,F. Bernardeschi,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Juventus,P. Dybala,Suplente,76,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,A. Meret,Titular,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,K. Koulibaly,Titular,,1,0,0,0,0
Temporada2020,Jornada 2,Napoli,K. Manolas,Titular,,1,0,0,0,0
Temporada2020,Jornada 2,Napoli,F. Ghoulam,Titular,46,0,1,0,0,0
Temporada2020,Jornada 2,Napoli,G. Di Lorenzo,Titular,,1,1,0,0,0
Temporada2020,Jornada 2,Napoli,P. Zielinski,Titular,,0,0,0,1,0
Temporada2020,Jornada 2,Napoli,Allan,Titular,74,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,Fabián,Titular,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,L. Insigne,Titular,46,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,J. Callejón,Titular,,0,0,0,1,0
Temporada2020,Jornada 2,Napoli,D. Mertens,Titular,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,D. Ospina,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,O. Karnezis,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,S. Luperto,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,K. Malcuit,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,N. Maksimovic,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,M. Rui,Suplente,46,0,0,0,1,0
Temporada2020,Jornada 2,Napoli,E. Hysaj,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,E. Elmas,Suplente,74,0,1,0,0,0
Temporada2020,Jornada 2,Napoli,A. Younes,Suplente,,0,0,0,0,0
Temporada2020,Jornada 2,Napoli,H. Lozano,Suplente,46,1,0,0,0,0
Temporada2020,Jornada 12,Juventus,W. Szczęsny,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,M. De Ligt,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,L. Bonucci,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,Alex Sandro,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,J. Cuadrado,Titular,,0,1,0,0,0
Temporada2020,Jornada 12,Juventus,M. Pjanić,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,B. Matuidi,Titular,70,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,R. Bentancur,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,F. Bernardeschi,Titular,61,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,C. Ronaldo,Titular,55,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,G. Higuaín,Titular,,0,0,0,1,0
Temporada2020,Jornada 12,Juventus,C. Pinsoglio,Suplente,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,G. Buffon,Suplente,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,M. De Sciglio,Suplente,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,Danilo,Suplente,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,M. Demiral,Suplente,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,D. Rugani,Suplente,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,A. Rabiot,Suplente,70,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,A. Ramsey,Suplente,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,S. Khedira,Suplente,,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,D. Costa,Suplente,61,0,0,0,0,0
Temporada2020,Jornada 12,Juventus,P. Dybala,Suplente,55,1,0,0,0,0
Temporada2020,Jornada 12,Milan,G. Donnarumma,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Milan,A. Romagnoli,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Milan,Leo Duarte,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Milan,Theo Hernández,Titular,,0,1,0,0,0
Temporada2020,Jornada 12,Milan,A. Conti,Titular,,0,0,0,0,0
Temporada2020,Jornada 12,Milan,I. Bennacer,Titular,,0,1,0,0,0
Temporada2020,Jornada 12,Milan,R. Krunić,Titular,61,0,1,0,0,0
Temporada2020,Jornada 12,Milan,L. Paquetá,Titular,85,0,0,0,0,0
Temporada2020,Jornada 12,Milan,H. Çalhanoğlu,Titular,,0,1,0,0,0
Temporada2020,Jornada 12,Milan,K. Piatek,Titular,66,0,0,0,0,0
Temporada2020,Jornada 12,Milan,Suso,Titular,,0,1,0,0,0
Temporada2020,Jornada 12,Milan,A. Donnarumma,Suplente,,0,0,0,0,0
