Temporada,Jornada,Equipo,Jugador,Estado,Cambio,Gol,Amarilla,Roja,Asistencia,Lesion
Temporada2018,Jornada 8,Juventus,G. Buffon,Titular,,0,1,0,0,0
Temporada2018,Jornada 8,Juventus,G. Chiellini,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,A. Barzagli,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,K. Asamoah,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,S. Lichtsteiner,Titular,73,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,B. Matuidi,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,R. Bentancur,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,S. Khedira,Titular,65,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,M. Mandžukić,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,D. Costa,Titular,55,1,0,0,0,0
Temporada2018,Jornada 8,Juventus,G. Higuaín,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,W. Szczęsny,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,C. Pinsoglio,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,D. Rugani,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,Alex Sandro,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,M. Benatia,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,S. Sturaro,Suplente,73,0,1,0,0,0
Temporada2018,Jornada 8,Juventus,J. Cuadrado,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,F. Bernardeschi,Suplente,55,0,0,0,0,0
Temporada2018,Jornada 8,Juventus,P. Dybala,Suplente,65,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,T. Strakosha,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,S. De Vrij,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,S. Radu,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,Q. Bastos,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,Lucas Leiva,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,S. Milinkovic-Savic,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,M. Parolo,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,S. Lulić,Titular,84,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,A. Marušić,Titular,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,Luis Alberto,Titular,72,0,0,0,1,0
Temporada2018,Jornada 8,Lazio,C. Immobile,Titular,76,2,0,0,0,0
Temporada2018,Jornada 8,Lazio,I. Vargić,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,G. Guerrieri,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,Patric,Suplente,84,0,1,0,0,0
Temporada2018,Jornada 8,Lazio,Luiz Felipe,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,Bruno Jordão,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,D. Di Gennaro,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,A. Murgia,Suplente,,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,F. Caicedo,Suplente,76,0,0,0,0,0
Temporada2018,Jornada 8,Lazio,Nani,Suplente,72,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,W. Szczęsny,Titular,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,G. Chiellini,Titular,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,M. Benatia,Titular,,0,1,0,0,0
Temporada2018,Jornada 16,Juventus,K. Asamoah,Titular,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,M. De Sciglio,Titular,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,M. Pjanić,Titular,85,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,B. Matuidi,Titular,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,S. Khedira,Titular,75,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,M. Mandžukić,Titular,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,G. Higuaín,Titular,,0,1,0,0,0
Temporada2018,Jornada 16,Juventus,J. Cuadrado,Titular,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,C. Pinsoglio,Suplente,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,L. Loria,Suplente,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,A. Barzagli,Suplente,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,Alex Sandro,Suplente,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,D. Rugani,Suplente,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,S. Sturaro,Suplente,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,C. Marchisio,Suplente,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,R. Bentancur,Suplente,85,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,F. Bernardeschi,Suplente,,0,0,0,0,0
Temporada2018,Jornada 16,Juventus,D. Costa,Suplente,,0,0,0,0,0
