partidos_temporada,partidos_jornada,partidos_fecha,partidos_foto_local,partidos_equipo_local,partidos_resultado,partidos_foto_visitante,partidos_equipo_visitante
Temporada2020,Jornada 27,23 Feb 20,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal,3 - 2,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton
Temporada2020,Jornada 27,22 Feb 20,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley,3 - 0,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth
Temporada2020,Jornada 27,22 Feb 20,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham
Temporada2020,Jornada 27,22 Feb 20,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle
Temporada2020,Jornada 27,22 Feb 20,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City
Temporada2020,Jornada 27,24 Feb 20,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool,3 - 2,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham
Temporada2020,Jornada 27,23 Feb 20,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford
Temporada2020,Jornada 27,22 Feb 20,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United,1 - 1,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.
Temporada2020,Jornada 27,22 Feb 20,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton,2 - 0,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa
Temporada2020,Jornada 27,23 Feb 20,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves,3 - 0,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City
Temporada2020,Jornada 28,17 Jun 20,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa,0 - 0,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United
Temporada2020,Jornada 28,29 Feb 20,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth,2 - 2,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea
Temporada2020,Jornada 28,29 Feb 20,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.,0 - 1,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace
Temporada2020,Jornada 28,01 Mar 20,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd
Temporada2020,Jornada 28,17 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City,3 - 0,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal
Temporada2020,Jornada 28,29 Feb 20,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle,0 - 0,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley
Temporada2020,Jornada 28,28 Feb 20,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester
Temporada2020,Jornada 28,01 Mar 20,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham,2 - 3,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves
Temporada2020,Jornada 28,29 Feb 20,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford,3 - 0,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool
Temporada2020,Jornada 28,29 Feb 20,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton
Temporada2020,Jornada 29,07 Mar 20,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham
Temporada2020,Jornada 29,07 Mar 20,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham
Temporada2020,Jornada 29,08 Mar 20,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea,4 - 0,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton
Temporada2020,Jornada 29,07 Mar 20,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford
Temporada2020,Jornada 29,09 Mar 20,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester,4 - 0,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa
Temporada2020,Jornada 29,07 Mar 20,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool,2 - 1,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth
Temporada2020,Jornada 29,08 Mar 20,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City
Temporada2020,Jornada 29,07 Mar 20,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City
Temporada2020,Jornada 29,07 Mar 20,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle
Temporada2020,Jornada 29,07 Mar 20,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves,0 - 0,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.
Temporada2020,Jornada 30,21 Jun 20,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa,1 - 2,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea
Temporada2020,Jornada 30,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth,0 - 2,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace
Temporada2020,Jornada 30,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.,2 - 1,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal
Temporada2020,Jornada 30,21 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton,0 - 0,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool
Temporada2020,Jornada 30,22 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City,5 - 0,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley
Temporada2020,Jornada 30,21 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle,3 - 0,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United
Temporada2020,Jornada 30,19 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City,0 - 3,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton
Temporada2020,Jornada 30,19 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd
Temporada2020,Jornada 30,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester
Temporada2020,Jornada 30,20 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham,0 - 2,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves
Temporada2020,Jornada 31,25 Jun 20,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford
Temporada2020,Jornada 31,25 Jun 20,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City
Temporada2020,Jornada 31,23 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester,0 - 0,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.
Temporada2020,Jornada 31,24 Jun 20,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool,4 - 0,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace
Temporada2020,Jornada 31,24 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd,3 - 0,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United
Temporada2020,Jornada 31,24 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle,1 - 1,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa
Temporada2020,Jornada 31,24 Jun 20,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton
Temporada2020,Jornada 31,25 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton,0 - 2,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal
Temporada2020,Jornada 31,23 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham
Temporada2020,Jornada 31,24 Jun 20,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves,1 - 0,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth
Temporada2020,Jornada 32,01 Jul 20,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal,4 - 0,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City
Temporada2020,Jornada 32,27 Jun 20,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa,0 - 1,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves
Temporada2020,Jornada 32,01 Jul 20,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth,1 - 4,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle
Temporada2020,Jornada 32,30 Jun 20,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.,0 - 3,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd
Temporada2020,Jornada 32,29 Jun 20,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace,0 - 1,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley
Temporada2020,Jornada 32,01 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester
Temporada2020,Jornada 32,02 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City,4 - 0,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool
Temporada2020,Jornada 32,02 Jul 20,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham
Temporada2020,Jornada 32,28 Jun 20,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton
Temporada2020,Jornada 32,01 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham,3 - 2,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea
Temporada2020,Jornada 33,05 Jul 20,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley,1 - 1,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United
Temporada2020,Jornada 33,04 Jul 20,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford
Temporada2020,Jornada 33,04 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester,3 - 0,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace
Temporada2020,Jornada 33,05 Jul 20,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool,2 - 0,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa
Temporada2020,Jornada 33,04 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd,5 - 2,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth
Temporada2020,Jornada 33,05 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham
Temporada2020,Jornada 33,04 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City,0 - 1,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.
Temporada2020,Jornada 33,05 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City
Temporada2020,Jornada 33,06 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton
Temporada2020,Jornada 33,04 Jul 20,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves,0 - 2,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal
Temporada2020,Jornada 34,07 Jul 20,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester
Temporada2020,Jornada 34,09 Jul 20,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa,0 - 3,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd
Temporada2020,Jornada 34,09 Jul 20,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham
Temporada2020,Jornada 34,08 Jul 20,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.,1 - 3,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool
Temporada2020,Jornada 34,07 Jul 20,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace,2 - 3,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea
Temporada2020,Jornada 34,09 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton
Temporada2020,Jornada 34,08 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City,5 - 0,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle
Temporada2020,Jornada 34,08 Jul 20,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United,1 - 0,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves
Temporada2020,Jornada 34,07 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City
Temporada2020,Jornada 34,08 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham,0 - 1,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley
Temporada2020,Jornada 35,12 Jul 20,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa,2 - 0,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace
Temporada2020,Jornada 35,12 Jul 20,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth,4 - 1,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester
Temporada2020,Jornada 35,11 Jul 20,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.,0 - 5,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City
Temporada2020,Jornada 35,11 Jul 20,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool,1 - 1,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley
Temporada2020,Jornada 35,13 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd,21:00,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton
Temporada2020,Jornada 35,11 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City,0 - 4,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham
Temporada2020,Jornada 35,11 Jul 20,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United,3 - 0,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea
Temporada2020,Jornada 35,12 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham,2 - 1,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal
Temporada2020,Jornada 35,11 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle
Temporada2020,Jornada 35,12 Jul 20,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves,3 - 0,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton
Temporada2020,Jornada 36,15 Jul 20,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal,21:15,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool
Temporada2020,Jornada 36,15 Jul 20,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley,19:00,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves
Temporada2020,Jornada 36,14 Jul 20,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea,21:15,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City
Temporada2020,Jornada 36,16 Jul 20,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace,21:15,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd
Temporada2020,Jornada 36,16 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton,19:00,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa
Temporada2020,Jornada 36,16 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester,19:00,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United
Temporada2020,Jornada 36,15 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City,19:00,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth
Temporada2020,Jornada 36,15 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle,19:00,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham
Temporada2020,Jornada 36,16 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton,21:15,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.
Temporada2020,Jornada 36,17 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham,21:00,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford
Temporada2020,Jornada 37,21 Jul 20,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa,21:15,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal
Temporada2020,Jornada 37,19 Jul 20,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth,15:00,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton
Temporada2020,Jornada 37,20 Jul 20,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.,19:00,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle
Temporada2020,Jornada 37,22 Jul 20,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool,21:15,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea
Temporada2020,Jornada 37,22 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd,19:00,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham
Temporada2020,Jornada 37,18 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City,18:30,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley
Temporada2020,Jornada 37,20 Jul 20,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United,19:00,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton
Temporada2020,Jornada 37,19 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham,17:00,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester
Temporada2020,Jornada 37,21 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford,19:00,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City
Temporada2020,Jornada 37,20 Jul 20,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves,21:15,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal,17:00,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/569.jpg?size=37x&5,Burnley,17:00,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/752.jpg?size=37x&5,Chelsea,17:00,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace,17:00,https://thumb.resfu.com/img_data/escudos/small/2523.jpg?size=37x&5,Tottenham
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton,17:00,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1538.jpg?size=37x&5,Leicester,17:00,https://thumb.resfu.com/img_data/escudos/small/1635.jpg?size=37x&5,Man. Utd
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City,17:00,https://thumb.resfu.com/img_data/escudos/small/1824.jpg?size=37x&5,Norwich City
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/1796.jpg?size=37x&5,Newcastle,17:00,https://thumb.resfu.com/img_data/escudos/small/3845.jpg?size=37x&5,Liverpool
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2369.jpg?size=37x&5,Southampton,17:00,https://thumb.resfu.com/img_data/escudos/small/9182.jpg?size=37x&5,Sheffield United
Temporada2020,Jornada 38,26 Jul 20,https://thumb.resfu.com/img_data/escudos/small/2804.jpg?size=37x&5,West Ham,17:00,https://thumb.resfu.com/img_data/escudos/small/297.jpg?size=37x&5,Aston Villa
Temporada2019,Jornada 1,12 Ago 18,https://thumb.resfu.com/img_data/escudos/small/263.jpg?size=37x&5,Arsenal,0 - 2,https://thumb.resfu.com/img_data/escudos/small/1633.jpg?size=37x&5,Man. City
Temporada2019,Jornada 1,11 Ago 18,https://thumb.resfu.com/img_data/escudos/small/80.jpg?size=37x&5,AFC Bournemouth,2 - 0,https://thumb.resfu.com/img_data/escudos/small/636.jpg?size=37x&5,Cardiff City
Temporada2019,Jornada 1,11 Ago 18,https://thumb.resfu.com/img_data/escudos/small/1183.jpg?size=37x&5,Fulham,0 - 2,https://thumb.resfu.com/img_data/escudos/small/860.jpg?size=37x&5,Crystal Palace
Temporada2019,Jornada 1,11 Ago 18,https://thumb.resfu.com/img_data/escudos/small/5651.jpg?size=37x&5,Wolves,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1017.jpg?size=37x&5,Everton
Temporada2019,Jornada 1,11 Ago 18,https://thumb.resfu.com/img_data/escudos/small/2743.jpg?size=37x&5,Watford,2 - 0,https://thumb.resfu.com/img_data/escudos/small/5652.jpg?size=37x&5,Brighton Hove A.
