Temporada,Jornada,Equipo,Jugador,Estado,Cambio,Gol,Amarilla,Roja,Asistencia,Lesion
Temporada2017,Jornada 4,Liverpool,A. Lallana,Titular,,1,0,0,0,0
Temporada2017,Jornada 4,Liverpool,R. Firmino,Titular,,2,0,0,0,0
Temporada2017,Jornada 4,Liverpool,D. Sturridge,Titular,76,0,0,0,1,0
Temporada2017,Jornada 4,Liverpool,S. Mané,Titular,90,1,0,0,1,0
Temporada2017,Jornada 4,Liverpool,L. Karius,Suplente,,0,0,0,0,0
Temporada2017,Jornada 4,Liverpool,Alberto Moreno,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 4,Liverpool,R. Klavan,Suplente,,0,0,0,0,0
Temporada2017,Jornada 4,Liverpool,M. Grujić,Suplente,,0,0,0,0,0
Temporada2017,Jornada 4,Liverpool,P. Coutinho,Suplente,76,0,0,0,0,0
Temporada2017,Jornada 4,Liverpool,K. Stewart,Suplente,77,0,0,0,0,0
Temporada2017,Jornada 4,Liverpool,D. Origi,Suplente,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,K. Schmeichel,Titular,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,W. Morgan,Titular,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,R. Huth,Titular,,0,1,0,0,0
Temporada2017,Jornada 4,Leicester,C. Fuchs,Titular,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,D. Simpson,Titular,34,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,D. Amartey,Titular,,0,1,0,0,0
Temporada2017,Jornada 4,Leicester,D. Drinkwater,Titular,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,M. Albrighton,Titular,66,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,R. Mahrez,Titular,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,J. Vardy,Titular,,1,0,0,0,0
Temporada2017,Jornada 4,Leicester,Okazaki,Titular,46,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,R. Zieler,Suplente,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,B. Chilwell,Suplente,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,A. King,Suplente,,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,A. Musa,Suplente,46,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,L. Ulloa,Suplente,66,0,0,0,0,0
Temporada2017,Jornada 4,Leicester,D. Gray,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,S. Mignolet,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,J. Matip,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,D. Lovren,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,N. Clyne,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,J. Milner,Titular,,0,1,0,0,0
Temporada2017,Jornada 23,Liverpool,E. Can,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,G. Wijnaldum,Titular,,1,0,0,0,0
Temporada2017,Jornada 23,Liverpool,J. Henderson,Titular,,0,1,0,0,0
Temporada2017,Jornada 23,Liverpool,P. Coutinho,Titular,75,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,A. Lallana,Titular,90,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,R. Firmino,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,L. Karius,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,R. Klavan,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,Alberto Moreno,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,Lucas Leiva,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,S. Mané,Suplente,75,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,D. Sturridge,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Liverpool,D. Origi,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,T. Courtois,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,David Luiz,Titular,,1,0,0,0,0
Temporada2017,Jornada 23,Chelsea,G. Cahill,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,C. Azpilicueta,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,M. Alonso,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,N. Matic,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,N. Kanté,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,V. Moses,Titular,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,E. Hazard,Titular,72,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,Diego Costa,Titular,90,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,Willian,Titular,83,0,1,0,0,0
Temporada2017,Jornada 23,Chelsea,A. Begović,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,J. Terry,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,K. Zouma,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,N. Chalobah,Suplente,,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,C. Fàbregas,Suplente,83,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,M. Batshuayi,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 23,Chelsea,Pedro,Suplente,72,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,L. Karius,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,D. Lovren,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,J. Matip,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,N. Clyne,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,J. Milner,Titular,86,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,J. Henderson,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,P. Coutinho,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,E. Can,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,R. Firmino,Titular,86,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,D. Sturridge,Titular,60,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,S. Mané,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,S. Mignolet,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,R. Klavan,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,Alberto Moreno,Suplente,86,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,M. Grujić,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,A. Lallana,Suplente,60,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,Lucas Leiva,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Liverpool,D. Origi,Suplente,86,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,D. De Gea,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,C. Smalling,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,E. Bailly,Titular,,0,1,0,0,0
Temporada2017,Jornada 8,Man. Utd,D. Blind,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,A. Valencia,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,P. Pogba,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,M. Fellaini,Titular,,0,1,0,0,0
Temporada2017,Jornada 8,Man. Utd,A. Herrera,Titular,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,A. Young,Titular,90,0,1,0,0,0
Temporada2017,Jornada 8,Man. Utd,M. Rashford,Titular,77,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,Z. Ibrahimovic,Titular,,0,1,0,0,0
Temporada2017,Jornada 8,Man. Utd,S. Romero,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,M. Rojo,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,L. Shaw,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,J. Mata,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,M. Carrick,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,J. Lingard,Suplente,,0,0,0,0,0
Temporada2017,Jornada 8,Man. Utd,W. Rooney,Suplente,77,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,S. Mignolet,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,R. Klavan,Titular,,0,1,0,0,0
Temporada2017,Jornada 22,Liverpool,D. Lovren,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,N. Clyne,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,J. Milner,Titular,,0,0,0,1,0
Temporada2017,Jornada 22,Liverpool,J. Henderson,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,E. Can,Titular,71,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,G. Wijnaldum,Titular,90,0,0,0,1,0
Temporada2017,Jornada 22,Liverpool,A. Lallana,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,P. Coutinho,Titular,57,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,R. Firmino,Titular,,2,0,0,0,0
Temporada2017,Jornada 22,Liverpool,L. Karius,Suplente,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,J. Matip,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,Alberto Moreno,Suplente,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,Lucas Leiva,Suplente,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,B. Woodburn,Suplente,,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,D. Sturridge,Suplente,57,0,0,0,0,0
Temporada2017,Jornada 22,Liverpool,D. Origi,Suplente,71,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,L. Fabianski,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,A. Mawson,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,F. Fernández,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,M. Olsson,Titular,79,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,K. Naughton,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,T. Carroll,Titular,,0,0,0,1,0
Temporada2017,Jornada 22,Swansea City,J. Cork,Titular,,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,L. Fer,Titular,90,0,1,0,0,0
Temporada2017,Jornada 22,Swansea City,G. Sigurdsson,Titular,,1,0,0,0,0
Temporada2017,Jornada 22,Swansea City,F. Llorente,Titular,85,2,0,0,0,0
Temporada2017,Jornada 22,Swansea City,W. Routledge,Titular,,0,0,0,1,0
Temporada2017,Jornada 22,Swansea City,K. Nordfeldt,Suplente,,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,J. Amat,Suplente,,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,À. Rangel,Suplente,79,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,J. Fulton,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,O. Mcburnie,Suplente,,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,Borja Bastón,Suplente,85,0,0,0,0,0
Temporada2017,Jornada 22,Swansea City,N. Dyer,Suplente,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,S. Mignolet,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,R. Klavan,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,D. Lovren,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,N. Clyne,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,J. Milner,Titular,,0,0,0,1,0
Temporada2017,Jornada 18,Liverpool,J. Henderson,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,G. Wijnaldum,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,A. Lallana,Titular,69,1,0,0,0,0
Temporada2017,Jornada 18,Liverpool,R. Firmino,Titular,79,1,0,0,0,0
Temporada2017,Jornada 18,Liverpool,D. Origi,Titular,70,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,S. Mané,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,L. Karius,Suplente,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,Alberto Moreno,Suplente,79,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,E. Can,Suplente,69,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,Lucas Leiva,Suplente,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,O. Ejaria,Suplente,,0,0,0,0,0
Temporada2017,Jornada 18,Liverpool,D. Sturridge,Suplente,70,1,0,0,0,0
Temporada2017,Jornada 18,Liverpool,B. Woodburn,Suplente,,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,L. Grant,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,B. Martins Indi,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,R. Shawcross,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,E. Pieters,Titular,,0,0,0,1,0
Temporada2017,Jornada 18,Stoke City,G. Johnson,Titular,,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,G. Whelan,Titular,67,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,G. Imbula,Titular,,1,0,0,0,0
Temporada2017,Jornada 18,Stoke City,J. Allen,Titular,,0,1,0,0,0
Temporada2017,Jornada 18,Stoke City,M. Diouf,Titular,75,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,J. Walters,Titular,,1,0,0,0,0
Temporada2017,Jornada 18,Stoke City,P. Crouch,Titular,84,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,Shay Given,Suplente,,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,C. Adam,Suplente,,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,I. Afellay,Suplente,75,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,X. Shaqiri,Suplente,,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,R. Sobhi,Suplente,67,0,0,0,0,0
Temporada2017,Jornada 18,Stoke City,W. Bony,Suplente,84,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,S. Mignolet,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,J. Matip,Titular,,0,1,0,0,0
Temporada2017,Jornada 25,Liverpool,N. Clyne,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,Lucas Leiva,Titular,82,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,J. Milner,Titular,,0,1,0,0,0
Temporada2017,Jornada 25,Liverpool,J. Henderson,Titular,,0,1,0,0,0
Temporada2017,Jornada 25,Liverpool,G. Wijnaldum,Titular,,0,0,0,1,0
Temporada2017,Jornada 25,Liverpool,A. Lallana,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,P. Coutinho,Titular,77,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,R. Firmino,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,S. Mané,Titular,90,2,0,0,0,0
Temporada2017,Jornada 25,Liverpool,L. Karius,Suplente,,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,Alberto Moreno,Suplente,,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,Alexander-Arnold,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,R. Klavan,Suplente,82,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,E. Can,Suplente,77,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,D. Sturridge,Suplente,,0,0,0,0,0
Temporada2017,Jornada 25,Liverpool,D. Origi,Suplente,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,H. Lloris,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,T. Alderweireld,Titular,,0,1,0,0,0
Temporada2017,Jornada 25,Tottenham,B. Davies,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,K. Walker,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,E. Dier,Titular,,0,1,0,0,0
Temporada2017,Jornada 25,Tottenham,V. Wanyama,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,M. Dembélé,Titular,77,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,D. Alli,Titular,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,C. Eriksen,Titular,68,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,Son Heung-Min,Titular,82,0,1,0,0,0
Temporada2017,Jornada 25,Tottenham,H. Kane,Titular,,0,1,0,0,0
Temporada2017,Jornada 25,Tottenham,M. Vorm,Suplente,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,K. Trippier,Suplente,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,K. Wimmer,Suplente,,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,M. Sissoko,Suplente,77,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,H. Winks,Suplente,68,0,1,0,0,0
Temporada2017,Jornada 25,Tottenham,V. Janssen,Suplente,82,0,0,0,0,0
Temporada2017,Jornada 25,Tottenham,G. N'koudou,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,S. Mignolet,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,R. Klavan,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,J. Matip,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,N. Clyne,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,J. Milner,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,E. Can,Titular,,0,1,0,0,0
Temporada2017,Jornada 27,Liverpool,A. Lallana,Titular,90,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,G. Wijnaldum,Titular,,1,0,0,0,0
Temporada2017,Jornada 27,Liverpool,P. Coutinho,Titular,80,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,R. Firmino,Titular,,1,0,0,1,0
Temporada2017,Jornada 27,Liverpool,S. Mané,Titular,90,1,0,0,1,0
Temporada2017,Jornada 27,Liverpool,L. Karius,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,Alberto Moreno,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,D. Lovren,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,Alexander-Arnold,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,Lucas Leiva,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,B. Woodburn,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Liverpool,D. Origi,Suplente,80,0,0,0,1,0
Temporada2017,Jornada 27,Arsenal,P. Cech,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,L. Koscielny,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,S. Mustafi,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,I. Monreal,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,H. Bellerín,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,G. Xhaka,Titular,,0,1,0,0,0
Temporada2017,Jornada 27,Arsenal,F. Coquelin,Titular,46,0,1,0,0,0
Temporada2017,Jornada 27,Arsenal,A. Oxlade-Chamberlain,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,A. Iwobi,Titular,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,D. Welbeck,Titular,74,1,0,0,0,0
Temporada2017,Jornada 27,Arsenal,O. Giroud,Titular,74,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,D. Ospina,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,Gabriel Paulista,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,K. Gibbs,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,A. Ramsey,Suplente,,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,Lucas Pérez,Suplente,74,0,0,0,0,0
Temporada2017,Jornada 27,Arsenal,A. Sánchez,Suplente,46,0,0,0,1,0
Temporada2017,Jornada 27,Arsenal,T. Walcott,Suplente,74,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,S. Mignolet,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,R. Klavan,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,J. Matip,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,N. Clyne,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,J. Milner,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,E. Can,Titular,,1,1,0,0,0
Temporada2017,Jornada 28,Liverpool,A. Lallana,Titular,,0,1,0,0,0
Temporada2017,Jornada 28,Liverpool,G. Wijnaldum,Titular,,1,0,0,0,0
Temporada2017,Jornada 28,Liverpool,P. Coutinho,Titular,61,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,D. Origi,Titular,79,0,0,0,1,0
Temporada2017,Jornada 28,Liverpool,S. Mané,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,L. Karius,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,Alberto Moreno,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,J. Gomez,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,Alexander-Arnold,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,H. Wilson,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,Lucas Leiva,Suplente,79,0,0,0,0,0
Temporada2017,Jornada 28,Liverpool,B. Woodburn,Suplente,61,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,T. Heaton,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,B. Mee,Titular,,0,1,0,0,0
Temporada2017,Jornada 28,Burnley,M. Keane,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,S. Ward,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,M. Lowton,Titular,,0,0,0,1,0
Temporada2017,Jornada 28,Burnley,J. Hendrick,Titular,,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,J. Barton,Titular,,0,1,0,0,0
Temporada2017,Jornada 28,Burnley,S. Arfield,Titular,90,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,G. Boyd,Titular,73,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,Andre Gray,Titular,80,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,A. Barnes,Titular,,1,0,0,0,0
Temporada2017,Jornada 28,Burnley,P. Robinson,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,T. Darikwa,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,J. Tarkowski,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,R. Brady,Suplente,73,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,A. Westwood,Suplente,,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,D. Agyei,Suplente,90,0,0,0,0,0
Temporada2017,Jornada 28,Burnley,S. Vokes,Suplente,80,0,0,0,0,0
Temporada2017,Jornada 34,Liverpool,S. Mignolet,Titular,,0,0,0,0,0
Temporada2017,Jornada 34,Liverpool,D. Lovren,Titular,79,0,0,0,0,0
