Temporada,Jornada,Equipo,Jugador,Estado,Cambio,Gol,Amarilla,Roja,Asistencia,Lesion
Temporada2018,Jornada 23,Liverpool,L. Karius,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,D. Lovren,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,J. Matip,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,A. Robertson,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,J. Gomez,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,E. Can,Titular,79,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,G. Wijnaldum,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,A. Oxlade-Chamberlain,Titular,,1,0,0,1,0
Temporada2018,Jornada 23,Liverpool,S. Mané,Titular,94,1,0,0,0,0
Temporada2018,Jornada 23,Liverpool,R. Firmino,Titular,,1,1,0,1,0
Temporada2018,Jornada 23,Liverpool,M. Salah,Titular,88,1,0,0,1,0
Temporada2018,Jornada 23,Liverpool,S. Mignolet,Suplente,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,Alexander-Arnold,Suplente,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,R. Klavan,Suplente,94,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,A. Lallana,Suplente,88,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,J. Milner,Suplente,79,0,1,0,0,0
Temporada2018,Jornada 23,Liverpool,D. Solanke,Suplente,,0,0,0,0,0
Temporada2018,Jornada 23,Liverpool,D. Ings,Suplente,,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,Ederson,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,N. Otamendi,Titular,,0,1,0,0,0
Temporada2018,Jornada 23,Man. City,J. Stones,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,K. Walker,Titular,,0,0,0,1,0
Temporada2018,Jornada 23,Man. City,F. Delph,Titular,31,0,0,0,0,1
Temporada2018,Jornada 23,Man. City,Fernandinho,Titular,,0,1,0,0,0
Temporada2018,Jornada 23,Man. City,I. Gündogan,Titular,,1,0,0,0,0
Temporada2018,Jornada 23,Man. City,K. De Bruyne,Titular,,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,L. Sané,Titular,,1,0,0,0,0
Temporada2018,Jornada 23,Man. City,S. Agüero,Titular,,0,0,0,1,0
Temporada2018,Jornada 23,Man. City,R. Sterling,Titular,71,0,1,0,0,0
Temporada2018,Jornada 23,Man. City,C. Bravo,Suplente,,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,Danilo,Suplente,31,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,O. Zinchenko,Suplente,,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,D. Silva,Suplente,,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,Brahim,Suplente,,0,0,0,0,0
Temporada2018,Jornada 23,Man. City,Bernardo Silva,Suplente,71,1,0,0,0,0
Temporada2018,Jornada 21,Liverpool,L. Karius,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,D. Lovren,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,J. Matip,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,A. Robertson,Titular,,0,1,0,0,0
Temporada2018,Jornada 21,Liverpool,J. Gomez,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,E. Can,Titular,,0,1,0,0,0
Temporada2018,Jornada 21,Liverpool,P. Coutinho,Titular,89,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,J. Milner,Titular,,0,1,0,1,0
Temporada2018,Jornada 21,Liverpool,S. Mané,Titular,72,0,0,0,1,0
Temporada2018,Jornada 21,Liverpool,R. Firmino,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,M. Salah,Titular,83,2,0,0,0,0
Temporada2018,Jornada 21,Liverpool,S. Mignolet,Suplente,,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,R. Klavan,Suplente,89,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,Alexander-Arnold,Suplente,,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,A. Oxlade-Chamberlain,Suplente,72,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,A. Lallana,Suplente,,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,G. Wijnaldum,Suplente,83,0,0,0,0,0
Temporada2018,Jornada 21,Liverpool,D. Solanke,Suplente,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,K. Schmeichel,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,H. Maguire,Titular,,0,1,0,0,0
Temporada2018,Jornada 21,Leicester,W. Morgan,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,C. Fuchs,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,D. Amartey,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,V. Iborra,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,W. Ndidi,Titular,,0,1,0,0,0
Temporada2018,Jornada 21,Leicester,M. Albrighton,Titular,83,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,R. Mahrez,Titular,74,0,0,0,1,0
Temporada2018,Jornada 21,Leicester,D. Gray,Titular,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,J. Vardy,Titular,74,1,0,0,0,0
Temporada2018,Jornada 21,Leicester,B. Hamer,Suplente,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,A. Dragović,Suplente,,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,M. James,Suplente,83,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,Okazaki,Suplente,74,0,0,0,0,0
Temporada2018,Jornada 21,Leicester,G. Thomas,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,S. Mignolet,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,R. Klavan,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,J. Matip,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,Alberto Moreno,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,J. Gomez,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,J. Henderson,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,P. Coutinho,Titular,89,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,J. Milner,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,A. Oxlade-Chamberlain,Titular,89,0,0,0,1,0
Temporada2018,Jornada 13,Liverpool,D. Sturridge,Titular,66,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,M. Salah,Titular,,1,0,0,0,0
Temporada2018,Jornada 13,Liverpool,L. Karius,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,A. Robertson,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,Alexander-Arnold,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,A. Lallana,Suplente,89,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,G. Wijnaldum,Suplente,66,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,S. Mané,Suplente,89,0,0,0,0,0
Temporada2018,Jornada 13,Liverpool,R. Firmino,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,T. Courtois,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,A. Christensen,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,G. Cahill,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,C. Azpilicueta,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,M. Alonso,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,D. Zappacosta,Titular,83,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,N. Kanté,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,T. Bakayoko,Titular,77,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,D. Drinkwater,Titular,74,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,E. Hazard,Titular,,0,0,0,1,0
Temporada2018,Jornada 13,Chelsea,Á. Morata,Titular,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,W. Caballero,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,A. Rüdiger,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,David Luiz,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,V. Moses,Suplente,,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,C. Fàbregas,Suplente,74,0,0,0,0,0
Temporada2018,Jornada 13,Chelsea,Willian,Suplente,83,1,0,0,0,0
