Liga,Temporada,Jornada,Equipo,Posicion,Puntos,Goles a Favor,Goles en Contra,Local/Visitante,Resultado,Goles en Partido,Cambios realizados partido,Cambios realizados acumulados,Cambios realizados portero partido,Cambios realizados portero acumulados,Cambios realizados defensa partido,Cambios realizados defensa acumulados,Cambios realizados centrocampista partido,Cambios realizados centrocampista acumulados,Cambios realizados delantero partido,Cambios realizados delantero acumulados,Media minuto cambio partido,Media minuto cambio acumulado,Cambio jugador más asistencias partido,Cambio jugador más goles partido,Cambio jugador lesion partido,Cambio jugador amarilla partido,Cambio jugador roja partido,Titulares cambiados respecto jornada anterior,Cambio goleador jornada anterior,Cambio amarilla jornada anterior,Cambio roja jornada anterior,Cambio lesion jornada anterior,Lesiones en partido,Lesiones acumuladas,Amarillas partido,Amarillas acumuladas,Rojas partido,Rojas acumuladas,Posicion Local prepartido,Puntos local prepartido,Rival,Posicion rival,Puntos rival,Edad media,Peso medio,Altura media,Jornada intermedia
Serie A,Temporada2020,Jornada 15,Inter,1,38,31,13,LOCAL,0 - 0,0 ,3,41,0,0,1,6,2,17,0,13,68,71,0,0,0,0,0,3,1,0,0,0,0,2,2,32,0,0,1,37,Roma,5,28,29,78,184,0
Serie A,Temporada2020,Jornada 15,Juventus,2,36,26,15,VISITANTE,3 - 1, 1,3,42,0,0,0,4,1,19,2,17,64,61,0,0,1,1,0,3,1,0,0,0,1,3,3,28,1,0,2,36,Lazio,3,30,28,74,184,0
Serie A,Temporada2020,Jornada 15,Lazio,3,33,36,15,LOCAL,3 - 1,3 ,3,41,0,0,0,8,2,26,1,7,83,66,0,0,0,1,0,0,0,0,0,0,0,2,3,36,0,0,3,30,Juventus,2,36,28,75,184,0
Serie A,Temporada2020,Jornada 15,Cagliari,4,29,31,19,VISITANTE,2 - 2, 2,3,42,0,0,1,5,1,23,1,8,56,74,0,0,0,1,0,2,1,0,0,0,0,0,4,37,0,2,4,28,Sassuolo,10,17,29,72,180,1
Serie A,Temporada2020,Jornada 15,Roma,5,29,26,15,VISITANTE,0 - 0, 0,3,41,0,0,1,7,2,17,0,10,57,68,0,0,0,0,0,4,1,0,0,0,0,4,1,34,0,1,5,28,Inter,1,37,28,76,185,0
Serie A,Temporada2020,Jornada 15,Atalanta,6,28,37,23,LOCAL,3 - 2,3 ,3,40,0,0,0,9,1,14,2,12,53,66,0,0,1,0,0,3,1,0,0,0,1,0,1,32,0,1,6,25,Hellas Verona,9,18,27,76,183,0
Serie A,Temporada2020,Jornada 15,Napoli,7,21,24,19,VISITANTE,1 - 1, 1,2,41,0,0,0,8,0,7,2,26,54,67,0,0,0,0,0,4,0,0,0,0,0,3,4,31,0,1,7,20,Udinese,16,14,27,70,179,0
Serie A,Temporada2020,Jornada 15,Parma,8,21,21,18,VISITANTE,0 - 1, 1,3,41,0,0,0,8,1,17,2,16,66,70,0,0,0,1,0,1,0,0,0,0,0,3,2,28,0,0,8,18,Sampdoria,17,12,30,78,185,1
Serie A,Temporada2020,Jornada 15,Torino,9,20,18,21,LOCAL,2 - 1,2 ,3,41,0,0,1,13,0,13,2,12,48,68,0,0,1,1,0,1,1,0,0,0,1,1,4,28,0,0,11,17,Fiorentina,14,16,29,76,182,0
Serie A,Temporada2020,Jornada 15,Milan,10,20,16,19,VISITANTE,2 - 3, 3,3,38,0,0,0,2,3,19,0,8,78,65,0,0,0,1,0,0,0,0,0,0,0,1,2,44,0,3,12,17,Bologna,13,16,24,73,181,0
Serie A,Temporada2020,Jornada 15,Sassuolo,11,18,28,27,LOCAL,2 - 2,2 ,3,42,0,0,1,7,0,14,2,17,69,71,0,0,0,1,0,1,0,0,0,0,0,0,3,38,0,0,10,17,Cagliari,4,28,25,74,181,1
Serie A,Temporada2020,Jornada 15,Hellas Verona,12,18,14,17,VISITANTE,3 - 2, 2,3,42,0,0,1,6,1,24,1,9,70,66,0,0,0,1,0,2,1,1,0,0,0,1,3,34,0,2,9,18,Atalanta,6,25,27,73,183,0
Serie A,Temporada2020,Jornada 15,Bologna,13,16,22,26,LOCAL,2 - 3,2 ,3,42,0,0,0,4,1,16,1,16,62,71,0,0,0,1,0,2,1,1,0,0,0,0,4,43,0,2,13,16,Milan,12,17,27,73,183,1
Serie A,Temporada2020,Jornada 15,Fiorentina,14,16,19,23,VISITANTE,2 - 1, 1,2,41,0,0,0,9,0,11,2,18,64,70,0,0,0,1,0,3,1,0,0,0,0,2,3,34,0,1,14,16,Torino,11,17,25,74,183,1
Serie A,Temporada2020,Jornada 15,Lecce,15,15,20,29,LOCAL,2 - 2,2 ,3,41,0,0,0,8,2,17,1,10,52,65,0,0,0,0,0,3,1,1,0,0,0,2,4,38,0,2,15,14,Genoa,18,10,28,79,186,1
Serie A,Temporada2020,Jornada 15,Udinese,16,15,10,24,LOCAL,1 - 1,1 ,3,42,0,0,1,8,1,17,1,12,82,72,0,0,0,1,0,4,1,0,0,0,0,0,3,31,0,1,16,14,Napoli,7,20,27,80,184,1
Serie A,Temporada2020,Jornada 15,Sampdoria,17,12,12,25,LOCAL,0 - 1,0 ,3,42,0,0,0,4,3,19,0,13,66,63,0,0,0,1,0,0,0,0,0,0,0,1,3,32,0,1,17,12,Parma,8,18,26,76,184,1
Serie A,Temporada2020,Jornada 15,Genoa,18,11,17,30,VISITANTE,2 - 2, 2,3,42,0,0,1,13,1,12,1,10,79,69,0,0,0,1,0,2,0,0,0,0,0,1,2,33,0,1,18,10,Lecce,15,14,27,73,183,1
Serie A,Temporada2020,Jornada 15,Brescia,19,10,11,28,VISITANTE,0 - 1, 1,3,41,0,0,0,9,1,18,2,14,72,69,0,0,0,0,0,2,0,0,0,0,0,0,2,32,0,1,20,7,SPAL,19,9,26,77,185,0
Serie A,Temporada2020,Jornada 15,SPAL,20,9,9,22,LOCAL,0 - 1,0 ,3,43,0,0,0,12,2,16,0,7,71,68,0,0,0,0,0,3,1,0,0,0,0,0,3,43,0,0,19,9,Brescia,20,7,28,77,185,1
Serie A,Temporada2020,Jornada 16,Inter,1,39,32,14,VISITANTE,1 - 1, 1,3,44,0,0,1,7,1,19,1,13,85,71,0,0,0,1,0,2,1,0,0,0,0,2,4,34,0,0,1,38,Fiorentina,14,16,27,78,184,1
Serie A,Temporada2020,Jornada 16,Juventus,2,39,29,16,LOCAL,3 - 1,3 ,3,45,0,0,1,4,0,20,2,19,77,61,0,0,0,1,0,6,1,1,1,0,0,4,2,31,0,1,2,36,Udinese,16,15,29,74,185,1
Serie A,Temporada2020,Jornada 16,Lazio,3,36,38,16,VISITANTE,1 - 2, 2,3,44,0,0,1,8,2,28,0,8,67,67,0,0,0,1,0,0,0,0,0,0,0,2,3,39,0,0,3,33,Cagliari,4,29,28,75,184,1
Serie A,Temporada2020,Jornada 16,Roma,4,32,29,16,LOCAL,3 - 1,3 ,2,44,0,0,0,8,1,19,1,10,84,68,0,0,0,0,0,5,1,1,0,0,0,4,1,35,0,1,5,29,SPAL,20,9,27,78,186,1
Serie A,Temporada2020,Jornada 16,Cagliari,5,29,32,21,LOCAL,1 - 2,1 ,3,45,0,0,0,6,3,24,0,9,84,73,0,0,0,1,0,2,1,1,0,0,0,0,4,41,0,2,4,29,Lazio,3,33,30,73,181,0
Serie A,Temporada2020,Jornada 16,Atalanta,6,28,38,25,VISITANTE,2 - 1, 1,3,43,0,0,1,9,1,15,1,14,66,65,0,0,0,0,0,3,1,0,0,1,0,1,1,33,0,1,6,28,Bologna,13,16,27,76,183,1
Serie A,Temporada2020,Jornada 16,Parma,7,24,23,19,VISITANTE,1 - 2, 2,2,44,0,0,0,8,1,18,1,18,41,69,0,0,1,0,0,1,1,0,0,0,1,3,2,30,0,0,8,21,Napoli,7,21,29,76,184,0
Serie A,Temporada2020,Jornada 16,Napoli,8,21,25,21,LOCAL,1 - 2,1 ,3,43,0,0,1,8,1,7,1,28,49,66,0,0,1,1,0,2,0,0,0,0,1,3,2,35,0,1,7,21,Parma,8,21,27,72,180,1
Serie A,Temporada2020,Jornada 16,Torino,9,21,21,24,VISITANTE,3 - 3, 3,3,44,0,0,0,14,1,13,2,14,79,67,0,0,0,0,0,1,0,0,0,0,0,2,1,32,0,0,9,20,Hellas Verona,12,18,28,74,181,0
Serie A,Temporada2020,Jornada 16,Milan,10,21,16,19,LOCAL,0 - 0,0 ,3,41,0,0,0,2,1,22,0,8,73,66,0,0,0,1,0,0,0,0,0,0,0,1,5,46,0,3,10,20,Sassuolo,11,18,24,73,181,0
Serie A,Temporada2020,Jornada 16,Sassuolo,11,19,28,27,VISITANTE,0 - 0, 0,3,45,0,0,1,8,1,14,1,19,74,71,0,0,0,1,0,2,0,0,0,0,0,0,4,41,0,0,11,18,Milan,10,20,27,75,181,0
Serie A,Temporada2020,Jornada 16,Bologna,12,19,24,27,LOCAL,2 - 1,2 ,3,45,0,0,0,4,1,17,2,17,77,70,0,0,0,1,0,2,0,0,0,0,0,0,3,47,0,2,13,16,Atalanta,6,28,29,74,181,0
Serie A,Temporada2020,Jornada 16,Hellas Verona,13,19,17,20,LOCAL,3 - 3,3 ,3,45,0,0,0,7,2,25,1,10,51,67,0,0,0,1,0,2,1,0,0,0,0,1,3,37,0,2,12,18,Torino,9,20,26,74,183,0
Serie A,Temporada2020,Jornada 16,Fiorentina,14,17,20,24,LOCAL,1 - 1,1 ,3,43,0,0,0,9,2,11,1,20,69,70,0,0,0,1,0,4,0,0,0,0,0,2,3,37,0,1,14,16,Inter,1,38,25,75,183,0
Serie A,Temporada2020,Jornada 16,Lecce,15,15,20,32,VISITANTE,3 - 0, 0,3,44,0,0,1,8,2,19,0,11,60,64,0,0,0,1,0,3,1,1,0,0,0,2,6,42,0,2,15,15,Brescia,19,10,29,78,185,0
Serie A,Temporada2020,Jornada 16,Sampdoria,16,15,13,25,VISITANTE,0 - 1, 1,3,45,0,0,0,4,2,22,1,13,65,63,0,0,0,1,0,2,1,0,0,0,0,1,3,35,0,1,17,12,Genoa,18,11,26,75,183,0
Serie A,Temporada2020,Jornada 16,Udinese,17,15,11,27,VISITANTE,3 - 1, 1,3,45,0,0,1,9,1,18,1,13,71,72,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,1,16,15,Juventus,2,36,27,80,184,0
Serie A,Temporada2020,Jornada 16,Brescia,18,13,14,28,LOCAL,3 - 0,3 ,3,44,0,0,0,9,2,19,1,16,60,70,0,0,1,1,0,2,1,1,0,0,1,0,4,34,0,1,19,10,Lecce,15,15,26,76,184,0
Serie A,Temporada2020,Jornada 16,Genoa,19,11,17,31,LOCAL,0 - 1,0 ,3,45,0,0,2,14,1,13,0,11,73,70,0,0,0,1,0,2,1,0,0,0,0,1,5,35,0,1,18,11,Sampdoria,17,12,26,74,183,0
Serie A,Temporada2020,Jornada 16,SPAL,20,9,10,25,VISITANTE,3 - 1, 1,3,46,0,0,1,12,1,18,0,7,80,69,0,0,0,1,0,2,1,1,0,0,0,0,2,46,0,0,20,9,Roma,5,29,29,77,185,0
Serie A,Temporada2020,Jornada 17,Inter,1,42,36,14,LOCAL,4 - 0,4 ,3,47,0,0,1,8,2,20,0,14,74,72,0,0,0,0,0,3,1,1,0,0,0,2,1,38,0,0,1,39,Genoa,19,11,27,79,185,0
Serie A,Temporada2020,Jornada 17,Juventus,2,42,31,17,VISITANTE,1 - 2, 2,3,48,0,0,1,5,0,20,2,21,76,62,0,0,0,0,0,2,1,1,0,0,0,4,2,33,0,1,2,39,Sampdoria,16,15,30,75,184,0
Serie A,Temporada2020,Jornada 17,Lazio,3,37,38,16,LOCAL,0 - 0,0 ,3,47,0,0,0,9,2,30,1,8,75,67,0,0,0,1,0,2,1,0,0,0,0,2,3,42,0,0,3,36,Hellas Verona,13,19,29,75,184,1
Serie A,Temporada2020,Jornada 17,Roma,4,35,33,17,VISITANTE,1 - 4, 4,3,46,0,0,0,8,3,20,0,11,84,68,0,0,0,1,0,2,0,0,0,0,0,4,3,36,0,1,4,32,Fiorentina,14,17,27,77,186,0
Serie A,Temporada2020,Jornada 17,Atalanta,5,31,43,25,LOCAL,5 - 0,5 ,3,46,0,0,1,10,1,16,1,15,85,65,0,0,0,0,0,2,0,0,0,0,0,1,2,34,0,1,6,28,Milan,10,21,27,76,183,0
Serie A,Temporada2020,Jornada 17,Cagliari,6,29,33,23,VISITANTE,2 - 1, 1,3,48,0,0,1,6,1,27,1,9,62,73,0,0,0,1,0,2,1,1,0,0,0,0,2,45,0,2,5,29,Udinese,17,15,30,75,182,0
Serie A,Temporada2020,Jornada 17,Parma,7,25,24,20,LOCAL,1 - 1,1 ,3,46,0,0,0,8,2,19,1,19,70,68,0,0,0,1,0,1,1,0,0,1,0,4,3,32,0,0,7,24,Brescia,18,13,29,75,182,0
Serie A,Temporada2020,Jornada 17,Napoli,8,24,27,22,VISITANTE,1 - 2, 2,3,46,0,0,1,9,1,8,1,29,64,65,0,0,0,1,0,1,1,0,0,1,0,4,2,37,0,1,8,21,Sassuolo,11,19,27,71,180,0
Serie A,Temporada2020,Jornada 17,Bologna,9,22,27,29,VISITANTE,2 - 3, 3,3,48,0,0,0,4,2,18,1,19,84,70,0,0,0,1,0,2,1,0,0,0,0,0,3,50,0,2,12,19,Lecce,15,15,28,74,182,0
Serie A,Temporada2020,Jornada 17,Torino,10,21,22,26,LOCAL,1 - 2,1 ,3,47,0,0,1,14,1,14,1,16,61,68,0,0,1,1,0,2,1,0,0,0,1,2,2,33,0,0,9,21,SPAL,20,9,27,73,180,0
Serie A,Temporada2020,Jornada 17,Milan,11,21,16,24,VISITANTE,5 - 0, 0,3,44,0,0,0,2,1,23,0,8,63,67,0,0,0,1,0,2,1,1,0,0,0,1,4,51,0,3,10,21,Atalanta,6,28,24,73,182,0
Serie A,Temporada2020,Jornada 17,Hellas Verona,12,20,17,20,VISITANTE,0 - 0, 0,2,48,0,0,0,7,1,27,1,11,79,66,0,0,0,0,0,2,1,1,0,0,0,1,2,40,0,2,13,19,Lazio,3,36,26,73,182,0
Serie A,Temporada2020,Jornada 17,Sassuolo,13,19,29,29,LOCAL,1 - 2,1 ,3,48,0,0,1,9,0,15,1,20,65,71,0,0,0,0,0,5,1,1,0,0,0,0,2,45,0,0,11,19,Napoli,8,21,26,74,183,0
Serie A,Temporada2020,Jornada 17,Udinese,14,18,13,28,LOCAL,2 - 1,2 ,3,48,0,0,0,10,2,19,1,14,71,72,0,0,0,0,0,1,0,0,0,0,0,0,2,35,0,1,17,15,Cagliari,5,29,27,81,184,0
Serie A,Temporada2020,Jornada 17,Fiorentina,15,17,21,28,LOCAL,1 - 4,1 ,3,46,0,0,1,9,1,13,0,21,77,70,0,0,0,1,0,1,1,0,0,0,0,2,4,40,0,1,14,17,Roma,4,32,25,76,185,0
Serie A,Temporada2020,Jornada 17,Lecce,16,15,22,35,LOCAL,2 - 3,2 ,3,47,0,0,0,9,2,21,0,11,62,64,0,0,0,1,0,5,1,1,0,0,0,2,3,48,0,2,15,15,Bologna,12,19,29,80,186,0
Serie A,Temporada2020,Jornada 17,Sampdoria,17,15,14,27,LOCAL,1 - 2,1 ,3,48,0,0,2,4,1,24,0,14,62,64,0,0,0,1,0,3,1,1,0,0,0,1,3,38,0,1,16,15,Juventus,2,39,25,74,183,0
Serie A,Temporada2020,Jornada 17,Brescia,18,14,15,29,VISITANTE,1 - 1, 1,3,47,0,0,0,9,1,21,2,17,74,69,0,0,0,0,0,4,1,0,0,1,0,1,2,38,0,1,18,13,Parma,7,24,26,75,183,0
Serie A,Temporada2020,Jornada 17,SPAL,19,12,12,26,VISITANTE,1 - 2, 2,3,49,0,0,0,13,1,19,0,7,75,69,0,0,0,1,0,2,0,0,0,0,0,0,4,48,0,0,20,9,Torino,9,21,28,75,183,0
Serie A,Temporada2020,Jornada 17,Genoa,20,11,17,35,VISITANTE,4 - 0, 0,3,48,0,0,0,16,1,14,2,11,69,70,0,0,0,1,0,3,0,0,0,0,0,1,4,40,0,1,19,11,Inter,1,39,24,75,183,0
Serie A,Temporada2020,Jornada 18,Inter,1,45,39,15,VISITANTE,1 - 3, 3,3,50,0,0,0,9,2,22,1,14,72,72,0,0,0,1,0,2,0,0,0,0,0,2,4,39,0,0,1,42,Napoli,8,24,27,78,185,0
Serie A,Temporada2020,Jornada 18,Juventus,2,45,35,17,LOCAL,4 - 0,4 ,3,51,0,0,0,6,2,20,1,23,77,63,0,0,0,0,0,3,0,0,0,0,0,4,1,35,0,1,2,42,Cagliari,6,29,29,75,184,0
Serie A,Temporada2020,Jornada 18,Lazio,3,40,40,17,VISITANTE,1 - 2, 2,3,50,0,0,1,9,2,32,0,9,65,68,0,0,0,1,0,3,1,0,0,0,0,2,4,45,0,0,3,37,Brescia,18,14,29,76,185,1
Serie A,Temporada2020,Jornada 18,Roma,4,35,33,19,LOCAL,0 - 2,0 ,3,49,0,0,0,8,3,23,0,11,74,69,0,0,0,1,0,0,0,0,0,0,0,4,5,39,0,1,4,35,Torino,10,21,27,77,186,0
Serie A,Temporada2020,Jornada 18,Atalanta,5,34,48,25,LOCAL,5 - 0,5 ,3,49,0,0,0,11,1,17,2,16,78,66,0,0,0,1,0,4,0,0,0,0,0,1,2,36,0,1,5,31,Parma,7,25,28,76,182,0
Serie A,Temporada2020,Jornada 18,Cagliari,6,29,33,27,VISITANTE,4 - 0, 0,3,51,0,0,1,7,1,28,1,10,75,73,0,0,0,0,0,5,1,0,0,0,0,0,1,47,0,2,6,29,Juventus,2,42,27,73,182,0
Serie A,Temporada2020,Jornada 18,Parma,7,25,24,25,VISITANTE,5 - 0, 0,3,49,0,0,0,8,2,21,1,20,63,68,0,0,0,1,0,3,1,1,0,0,0,4,4,35,0,0,7,25,Atalanta,5,31,28,77,184,0
Serie A,Temporada2020,Jornada 18,Napoli,8,24,28,25,LOCAL,1 - 3,1 ,2,49,0,0,1,10,1,9,0,30,82,65,0,0,0,0,0,1,0,0,0,0,0,4,0,39,0,1,8,24,Inter,1,42,27,71,179,0
Serie A,Temporada2020,Jornada 18,Torino,9,24,24,26,VISITANTE,0 - 2, 2,3,50,0,0,1,15,0,15,2,17,84,67,0,0,0,1,0,2,1,1,0,1,0,3,2,35,0,0,10,21,Roma,4,35,27,73,180,0
Serie A,Temporada2020,Jornada 18,Hellas Verona,10,23,19,20,VISITANTE,0 - 2, 2,3,50,0,0,0,7,2,28,1,12,81,66,0,0,0,1,0,1,1,0,0,0,0,1,1,42,0,2,12,20,SPAL,19,12,27,74,182,0
Serie A,Temporada2020,Jornada 18,Bologna,11,23,28,30,LOCAL,1 - 1,1 ,3,51,0,0,1,4,2,20,0,20,72,71,0,0,0,1,0,1,0,0,0,0,0,0,2,53,0,2,9,22,Fiorentina,15,17,29,74,181,0
Serie A,Temporada2020,Jornada 18,Milan,12,22,16,24,LOCAL,0 - 0,0 ,3,47,0,0,0,2,2,24,0,8,65,66,0,0,0,1,0,4,1,0,0,0,0,1,1,55,0,3,11,21,Sampdoria,17,15,24,72,181,0
Serie A,Temporada2020,Jornada 18,Udinese,13,21,14,28,VISITANTE,0 - 1, 1,3,51,0,0,0,10,2,21,1,15,76,72,0,0,0,1,0,1,0,0,0,0,0,0,1,37,0,1,14,18,Lecce,16,15,27,80,184,0
Serie A,Temporada2020,Jornada 18,Sassuolo,14,19,30,31,VISITANTE,2 - 1, 1,3,51,0,0,0,10,1,15,1,21,74,70,0,0,0,1,0,4,1,0,0,0,0,0,5,47,0,0,13,19,Genoa,20,11,25,75,183,0
Serie A,Temporada2020,Jornada 18,Fiorentina,15,18,22,29,VISITANTE,1 - 1, 1,3,49,0,0,1,10,1,14,1,21,79,70,0,0,0,0,0,2,1,0,0,0,0,2,4,44,0,1,15,17,Bologna,9,22,24,76,184,0
Serie A,Temporada2020,Jornada 18,Sampdoria,16,16,14,27,VISITANTE,0 - 0, 0,2,51,0,0,0,6,1,25,1,14,58,63,0,0,0,1,0,5,1,1,0,0,0,1,5,41,0,1,17,15,Milan,11,21,26,76,184,0
Serie A,Temporada2020,Jornada 18,Lecce,17,15,22,36,LOCAL,0 - 1,0 ,2,50,0,0,0,9,0,23,1,11,74,64,0,0,0,0,0,2,1,1,0,0,0,2,1,51,0,2,16,15,Udinese,14,18,29,80,185,0
Serie A,Temporada2020,Jornada 18,Brescia,18,14,16,31,LOCAL,1 - 2,1 ,3,50,0,0,0,9,2,22,1,19,56,69,0,0,0,1,0,1,1,0,0,0,0,1,4,40,1,1,18,14,Lazio,3,37,26,77,184,0
Serie A,Temporada2020,Jornada 18,Genoa,19,14,19,36,LOCAL,2 - 1,2 ,3,51,0,0,0,16,2,15,1,13,73,70,0,0,0,1,0,5,1,1,0,0,0,1,4,44,0,1,20,11,Sassuolo,13,19,27,73,182,0
Serie A,Temporada2020,Jornada 18,SPAL,20,12,12,28,LOCAL,0 - 2,0 ,3,52,0,0,1,13,1,20,0,7,72,70,0,0,0,1,0,0,0,0,0,0,0,0,1,52,1,0,19,12,Hellas Verona,12,20,28,75,183,0
Serie A,Temporada2020,Jornada 19,Juventus,1,48,37,18,VISITANTE,1 - 2, 2,3,54,0,0,1,6,1,22,1,24,52,64,0,0,1,1,0,0,0,0,0,0,1,4,3,36,0,1,2,45,Roma,4,35,29,75,184,0
Serie A,Temporada2020,Jornada 19,Inter,2,46,40,16,LOCAL,1 - 1,1 ,2,53,0,0,0,9,1,24,1,15,75,72,0,0,0,1,0,2,1,1,0,0,0,2,2,43,0,0,1,45,Atalanta,5,34,27,76,183,0
Serie A,Temporada2020,Jornada 19,Lazio,3,43,41,17,LOCAL,1 - 0,1 ,3,53,0,0,0,10,2,34,1,9,78,68,0,0,0,0,0,2,1,1,0,0,0,2,2,49,0,0,3,40,Napoli,8,24,29,75,184,0
Serie A,Temporada2020,Jornada 19,Atalanta,4,35,49,26,VISITANTE,1 - 1, 1,3,52,0,0,1,11,1,18,1,18,71,67,0,0,0,1,0,3,0,0,0,0,0,1,4,38,0,1,5,34,Inter,1,45,28,77,184,0
Serie A,Temporada2020,Jornada 19,Roma,5,35,34,21,LOCAL,1 - 2,1 ,3,52,0,0,0,8,3,26,0,11,61,69,0,0,1,1,0,0,0,0,0,0,1,4,6,44,0,1,4,35,Juventus,2,45,27,77,186,0
Serie A,Temporada2020,Jornada 19,Cagliari,6,29,33,29,LOCAL,0 - 2,0 ,3,54,0,0,0,8,2,29,1,11,73,73,0,0,0,1,0,2,1,0,0,0,0,0,3,48,0,2,6,29,Milan,12,22,28,73,182,0
Serie A,Temporada2020,Jornada 19,Parma,7,28,26,25,LOCAL,2 - 0,2 ,3,52,0,0,0,8,2,23,1,21,76,68,0,0,0,1,0,3,1,1,0,0,0,4,4,39,0,0,7,25,Lecce,17,15,29,78,185,0
Serie A,Temporada2020,Jornada 19,Torino,8,27,25,26,LOCAL,1 - 0,1 ,2,53,0,0,0,16,0,15,2,19,71,68,0,0,0,0,0,1,1,0,0,0,0,3,4,37,0,0,9,24,Bologna,11,23,27,74,181,1
Serie A,Temporada2020,Jornada 19,Hellas Verona,9,26,21,21,LOCAL,2 - 1,2 ,3,53,0,0,0,7,3,30,0,13,90,67,0,0,0,1,0,1,0,0,0,0,0,1,3,43,0,2,10,23,Genoa,19,14,26,73,183,0
Serie A,Temporada2020,Jornada 19,Milan,10,25,18,24,VISITANTE,0 - 2, 2,3,50,0,0,1,2,1,26,1,8,75,66,0,0,0,0,0,4,1,0,0,0,0,1,1,56,0,3,12,22,Cagliari,6,29,25,74,182,0
Serie A,Temporada2020,Jornada 19,Napoli,11,24,28,26,VISITANTE,1 - 0, 0,3,51,0,0,0,11,1,10,2,30,87,65,0,0,0,0,0,1,1,0,0,0,0,4,2,39,0,1,8,24,Lazio,3,40,28,71,179,0
Serie A,Temporada2020,Jornada 19,Udinese,12,24,17,28,LOCAL,3 - 0,3 ,3,54,0,0,0,10,1,23,2,16,74,72,0,0,0,0,0,2,0,0,0,0,0,0,0,38,0,1,13,21,Sassuolo,14,19,26,80,184,0
Serie A,Temporada2020,Jornada 19,Bologna,13,23,28,31,VISITANTE,1 - 0, 0,3,54,0,0,1,5,1,22,1,20,76,71,0,0,0,1,0,2,1,1,0,0,0,0,3,55,0,2,11,23,Torino,9,24,28,73,183,0
Serie A,Temporada2020,Jornada 19,Fiorentina,14,21,23,29,LOCAL,1 - 0,1 ,2,52,0,0,0,11,0,15,1,22,60,71,0,0,0,0,0,1,0,0,0,0,0,2,1,48,0,1,15,18,SPAL,20,12,25,76,183,0
Serie A,Temporada2020,Jornada 19,Sassuolo,15,19,30,34,VISITANTE,3 - 0, 0,3,54,0,0,2,10,0,16,1,22,76,71,0,0,0,0,0,3,1,1,0,0,0,0,0,52,0,0,14,19,Udinese,13,21,27,74,182,0
Serie A,Temporada2020,Jornada 19,Sampdoria,16,19,19,28,LOCAL,5 - 1,5 ,3,53,0,0,1,6,1,26,1,15,81,63,0,0,0,1,0,2,1,1,0,0,0,1,2,46,0,1,16,16,Brescia,18,14,25,75,183,0
Serie A,Temporada2020,Jornada 19,Lecce,17,15,22,38,VISITANTE,2 - 0, 0,3,52,0,0,0,9,2,23,1,12,76,64,0,0,0,0,0,1,1,0,0,0,0,2,1,52,0,2,17,15,Parma,7,25,28,80,185,0
Serie A,Temporada2020,Jornada 19,Genoa,18,14,20,38,VISITANTE,2 - 1, 1,3,54,0,0,0,16,1,17,2,14,62,70,0,0,0,1,0,3,0,0,0,0,0,1,6,48,0,1,19,14,Hellas Verona,10,23,27,73,182,1
Serie A,Temporada2020,Jornada 19,Brescia,19,14,17,36,VISITANTE,5 - 1, 1,2,53,0,0,1,9,1,24,0,20,75,68,0,0,0,0,0,2,1,1,1,0,0,1,3,44,0,2,18,14,Sampdoria,16,16,26,78,184,0
Serie A,Temporada2020,Jornada 19,SPAL,20,12,12,29,VISITANTE,1 - 0, 0,2,55,0,0,0,14,0,21,1,7,75,70,0,0,0,0,0,3,1,0,1,0,0,0,1,53,0,1,20,12,Fiorentina,15,18,28,75,183,0
Serie A,Temporada2020,Jornada 20,Juventus,1,51,39,19,LOCAL,2 - 1,2 ,3,57,0,0,1,7,1,23,1,25,53,63,0,0,1,0,0,1,1,0,0,1,1,5,0,39,0,1,1,48,Parma,7,28,29,74,184,1
Serie A,Temporada2020,Jornada 20,Inter,2,47,41,17,VISITANTE,1 - 1, 1,3,55,0,0,1,9,2,25,0,16,77,72,0,0,0,1,0,2,1,0,0,0,0,2,2,45,0,0,2,46,Lecce,17,15,27,75,182,1
Serie A,Temporada2020,Jornada 20,Lazio,3,46,46,18,LOCAL,5 - 1,5 ,3,56,0,0,2,10,0,36,1,10,57,68,0,0,1,1,0,2,1,1,0,0,1,2,1,51,0,0,3,43,Sampdoria,16,19,28,75,184,1
Serie A,Temporada2020,Jornada 20,Roma,4,38,37,22,VISITANTE,1 - 3, 3,3,55,0,0,1,8,1,29,1,11,81,69,0,0,0,1,0,4,1,1,0,1,0,5,3,50,0,1,5,35,Genoa,18,14,25,75,184,1
Serie A,Temporada2020,Jornada 20,Atalanta,5,35,50,28,LOCAL,1 - 2,1 ,3,55,0,0,1,12,2,19,0,19,57,67,0,0,0,0,0,3,1,1,0,0,0,1,2,42,0,1,4,35,SPAL,20,12,28,76,183,1
Serie A,Temporada2020,Jornada 20,Cagliari,6,30,35,31,VISITANTE,2 - 2, 2,3,57,0,0,0,8,3,31,0,12,71,73,0,0,0,1,0,0,0,0,0,0,0,0,4,51,0,2,6,29,Brescia,19,14,28,73,182,1
Serie A,Temporada2020,Jornada 20,Parma,7,28,27,27,VISITANTE,2 - 1, 1,3,55,0,0,0,8,1,25,2,22,66,68,0,0,1,0,0,1,1,0,0,0,1,4,1,43,0,0,7,28,Juventus,1,48,30,78,184,1
