Temporada,Jornada,Equipo,Jugador,Estado,Cambio,Gol,Amarilla,Roja,Asistencia,Lesion
Temporada2020,Jornada 26,Real Madrid,T. Courtois,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,Sergio Ramos,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,R. Varane,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,Marcelo,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,D. Carvajal,Titular,,0,1,0,1,0
Temporada2020,Jornada 26,Real Madrid,T. Kroos,Titular,,0,0,0,1,0
Temporada2020,Jornada 26,Real Madrid,Casemiro,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,Isco,Titular,79,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,F. Valverde,Titular,86,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,Vinicius Jr.,Titular,,1,1,0,0,0
Temporada2020,Jornada 26,Real Madrid,K. Benzema,Titular,91,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,A. Areola,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,Éder Militão,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,F. Mendy,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,L. Modrić,Suplente,79,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,Lucas Vázquez,Suplente,86,0,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,Mariano,Suplente,91,1,0,0,0,0
Temporada2020,Jornada 26,Real Madrid,G. Bale,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,M. Ter Stegen,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,S. Umtiti,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,G. Piqué,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,Jordi Alba,Titular,,0,1,0,0,0
Temporada2020,Jornada 26,Barcelona,N. Semedo,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,S. Busquets,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,Arthur,Titular,81,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,F. De Jong,Titular,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,A. Vidal,Titular,69,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,A. Griezmann,Titular,81,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,L. Messi,Titular,,0,1,0,0,0
Temporada2020,Jornada 26,Barcelona,Neto,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,C. Lenglet,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,Junior,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,I. Rakitić,Suplente,81,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,A. Collado,Suplente,,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,Ansu Fati,Suplente,81,0,0,0,0,0
Temporada2020,Jornada 26,Barcelona,M. Braithwaite,Suplente,69,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,T. Courtois,Titular,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,Sergio Ramos,Titular,,1,1,0,0,0
Temporada2020,Jornada 33,Real Madrid,R. Varane,Titular,33,0,0,0,0,1
Temporada2020,Jornada 33,Real Madrid,F. Mendy,Titular,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,D. Carvajal,Titular,,0,1,0,0,0
Temporada2020,Jornada 33,Real Madrid,Casemiro,Titular,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,T. Kroos,Titular,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,L. Modrić,Titular,63,0,1,0,0,0
Temporada2020,Jornada 33,Real Madrid,Isco,Titular,64,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,Vinicius Jr.,Titular,63,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,K. Benzema,Titular,92,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,A. Areola,Suplente,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,Marcelo,Suplente,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,Éder Militão,Suplente,33,0,1,0,0,0
Temporada2020,Jornada 33,Real Madrid,F. Valverde,Suplente,63,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,Brahim,Suplente,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,James,Suplente,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,G. Bale,Suplente,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,M. Asensio,Suplente,63,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,Mariano,Suplente,92,0,1,0,0,0
Temporada2020,Jornada 33,Real Madrid,L. Jović,Suplente,,0,0,0,0,0
Temporada2020,Jornada 33,Real Madrid,Rodrygo,Suplente,64,0,0,0,0,0
