partidos_temporada,partidos_jornada,partidos_fecha,partidos_foto_local,partidos_equipo_local,partidos_resultado,partidos_foto_visitante,partidos_equipo_visitante
Temporada2019,Jornada 2,26 Ago 18,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal
Temporada2019,Jornada 2,25 Ago 18,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid,0 - 1,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona
Temporada2019,Jornada 2,27 Ago 18,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante,1 - 2,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo
Temporada2019,Jornada 2,24 Ago 18,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe,2 - 0,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar
Temporada2019,Jornada 3,02 Sep 18,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés,2 - 1,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol
Temporada2019,Jornada 3,02 Sep 18,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona,8 - 2,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca
Temporada2019,Jornada 3,02 Sep 18,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla
Temporada2019,Jornada 3,31 Ago 18,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad
Temporada2019,Jornada 3,31 Ago 18,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid
Temporada2019,Jornada 3,02 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia
Temporada2019,Jornada 3,24 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano,1 - 1,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao
Temporada2019,Jornada 3,01 Sep 18,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo,2 - 0,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid
Temporada2019,Jornada 3,31 Ago 18,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona
Temporada2019,Jornada 3,01 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid,4 - 1,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés
Temporada2019,Jornada 4,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao,1 - 1,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid
Temporada2019,Jornada 4,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid,1 - 1,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar
Temporada2019,Jornada 4,16 Sep 18,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante
Temporada2019,Jornada 4,14 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano
Temporada2019,Jornada 4,16 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal
Temporada2019,Jornada 4,16 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid,0 - 1,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés
Temporada2019,Jornada 4,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad,1 - 2,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona
Temporada2019,Jornada 4,15 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia,0 - 0,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis
Temporada2019,Jornada 4,17 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona,3 - 2,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo
Temporada2019,Jornada 4,16 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla,0 - 2,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe
Temporada2019,Jornada 5,23 Sep 18,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona
Temporada2019,Jornada 5,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo,3 - 3,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid
Temporada2019,Jornada 5,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés
Temporada2019,Jornada 5,21 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad
Temporada2019,Jornada 5,23 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante,2 - 6,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla
Temporada2019,Jornada 5,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano,1 - 5,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés
Temporada2019,Jornada 5,23 Sep 18,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis,2 - 2,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao
Temporada2019,Jornada 5,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe,0 - 2,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid
Temporada2019,Jornada 5,22 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid,1 - 0,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol
Temporada2019,Jornada 5,23 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia
Temporada2019,Jornada 6,27 Sep 18,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe
Temporada2019,Jornada 6,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao,0 - 3,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal
Temporada2019,Jornada 6,25 Sep 18,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid,3 - 0,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca
Temporada2019,Jornada 6,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés,2 - 1,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona
Temporada2019,Jornada 6,27 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona,0 - 1,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis
Temporada2019,Jornada 6,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia,1 - 1,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo
Temporada2019,Jornada 6,25 Sep 18,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol,1 - 0,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar
Temporada2019,Jornada 6,27 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante
Temporada2019,Jornada 6,25 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano
Temporada2019,Jornada 6,26 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid
Temporada2019,Jornada 7,30 Sep 18,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés
Temporada2019,Jornada 7,01 Oct 18,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe
Temporada2019,Jornada 7,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar,1 - 3,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla
Temporada2019,Jornada 7,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia
Temporada2019,Jornada 7,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid,0 - 0,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid
Temporada2019,Jornada 7,30 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante,2 - 1,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés
Temporada2019,Jornada 7,29 Sep 18,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona,1 - 1,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao
Temporada2019,Jornada 7,28 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano,2 - 2,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol
Temporada2019,Jornada 7,30 Sep 18,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona
Temporada2019,Jornada 7,30 Sep 18,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid
Temporada2019,Jornada 8,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid
Temporada2019,Jornada 8,05 Oct 18,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad
Temporada2019,Jornada 8,07 Oct 18,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid,1 - 0,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis
Temporada2019,Jornada 8,07 Oct 18,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol,3 - 1,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal
Temporada2019,Jornada 8,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante
Temporada2019,Jornada 8,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano
Temporada2019,Jornada 8,07 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia,1 - 1,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona
Temporada2019,Jornada 8,07 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla,2 - 1,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo
Temporada2019,Jornada 8,06 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona,2 - 3,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar
Temporada2019,Jornada 8,07 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid,1 - 0,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca
Temporada2019,Jornada 9,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona,4 - 2,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla
Temporada2019,Jornada 9,21 Oct 18,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid
Temporada2019,Jornada 9,19 Oct 18,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo,0 - 1,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés
Temporada2019,Jornada 9,21 Oct 18,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar,1 - 1,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao
Temporada2019,Jornada 9,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal,1 - 1,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid
Temporada2019,Jornada 9,21 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca,0 - 2,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol
Temporada2019,Jornada 9,21 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano,1 - 2,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe
Temporada2019,Jornada 9,22 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona
Temporada2019,Jornada 9,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés
Temporada2019,Jornada 9,20 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid,1 - 2,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante
Temporada2019,Jornada 10,28 Oct 18,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona,5 - 1,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid
Temporada2019,Jornada 10,28 Oct 18,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal
Temporada2019,Jornada 10,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao,0 - 0,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia
Temporada2019,Jornada 10,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad
Temporada2019,Jornada 10,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo,4 - 0,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar
Temporada2019,Jornada 10,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona,2 - 1,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano
Temporada2019,Jornada 10,28 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe,2 - 0,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis
Temporada2019,Jornada 10,26 Oct 18,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid,1 - 1,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol
Temporada2019,Jornada 10,28 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca
Temporada2019,Jornada 10,27 Oct 18,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés
Temporada2019,Jornada 11,04 Nov 18,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis,3 - 3,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo
Temporada2019,Jornada 11,03 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid
Temporada2019,Jornada 11,04 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla
Temporada2019,Jornada 11,04 Nov 18,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar,2 - 1,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés
Temporada2019,Jornada 11,05 Nov 18,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol,1 - 0,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao
Temporada2019,Jornada 11,03 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés,1 - 1,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid
Temporada2019,Jornada 11,03 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano,2 - 3,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona
Temporada2019,Jornada 11,04 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe
Temporada2019,Jornada 11,03 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia,0 - 1,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona
Temporada2019,Jornada 11,04 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante
Temporada2019,Jornada 12,11 Nov 18,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés,2 - 1,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca
Temporada2019,Jornada 12,11 Nov 18,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona,3 - 4,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis
Temporada2019,Jornada 12,11 Nov 18,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo,2 - 4,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid
Temporada2019,Jornada 12,10 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe,0 - 1,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia
Temporada2019,Jornada 12,10 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona,0 - 0,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés
Temporada2019,Jornada 12,09 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante,1 - 3,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad
Temporada2019,Jornada 12,11 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano,2 - 2,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal
Temporada2019,Jornada 12,10 Nov 18,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid,3 - 2,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao
Temporada2019,Jornada 12,10 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid,0 - 0,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar
Temporada2019,Jornada 12,11 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla,2 - 1,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol
Temporada2019,Jornada 13,24 Nov 18,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid,1 - 1,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona
Temporada2019,Jornada 13,25 Nov 18,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe
Temporada2019,Jornada 13,24 Nov 18,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid
Temporada2019,Jornada 13,25 Nov 18,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol,1 - 3,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona
Temporada2019,Jornada 13,24 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca,2 - 2,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante
Temporada2019,Jornada 13,25 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid
Temporada2019,Jornada 13,23 Nov 18,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés,1 - 0,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés
Temporada2019,Jornada 13,25 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal,2 - 1,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis
Temporada2019,Jornada 13,26 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad,2 - 1,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo
Temporada2019,Jornada 13,24 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia,3 - 0,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano
Temporada2019,Jornada 14,02 Dic 18,https://thumb.resfu.com/img_data/escudos/small/137.jpg?size=37x&5,Alavés,1 - 1,https://thumb.resfu.com/img_data/escudos/small/1102.jpg?size=37x&5,Sevilla
Temporada2019,Jornada 14,02 Dic 18,https://thumb.resfu.com/img_data/escudos/small/429.jpg?size=37x&5,Barcelona,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2716.jpg?size=37x&5,Villarreal
Temporada2019,Jornada 14,02 Dic 18,https://thumb.resfu.com/img_data/escudos/small/486.jpg?size=37x&5,Real Betis,1 - 0,https://thumb.resfu.com/img_data/escudos/small/2120.jpg?size=37x&5,Real Sociedad
Temporada2019,Jornada 14,01 Dic 18,https://thumb.resfu.com/img_data/escudos/small/712.jpg?size=37x&5,Celta de Vigo,2 - 0,https://thumb.resfu.com/img_data/escudos/small/1339.jpg?size=37x&5,Huesca
Temporada2019,Jornada 14,01 Dic 18,https://thumb.resfu.com/img_data/escudos/small/2107.jpg?size=37x&5,Real Madrid,2 - 0,https://thumb.resfu.com/img_data/escudos/small/2647.jpg?size=37x&5,Valencia
Temporada2019,Jornada 14,03 Dic 18,https://thumb.resfu.com/img_data/escudos/small/1547.jpg?size=37x&5,Levante,3 - 0,https://thumb.resfu.com/img_data/escudos/small/347.jpg?size=37x&5,Athletic Bilbao
Temporada2019,Jornada 14,02 Dic 18,https://thumb.resfu.com/img_data/escudos/small/1236.jpg?size=37x&5,Girona,1 - 1,https://thumb.resfu.com/img_data/escudos/small/369.jpg?size=37x&5,Atlético Madrid
Temporada2019,Jornada 14,30 Nov 18,https://thumb.resfu.com/img_data/escudos/small/2080.jpg?size=37x&5,Rayo Vallecano,1 - 0,https://thumb.resfu.com/img_data/escudos/small/957.jpg?size=37x&5,Eibar
Temporada2019,Jornada 14,01 Dic 18,https://thumb.resfu.com/img_data/escudos/small/1217.jpg?size=37x&5,Getafe,3 - 0,https://thumb.resfu.com/img_data/escudos/small/998.jpg?size=37x&5,Espanyol
Temporada2019,Jornada 14,01 Dic 18,https://thumb.resfu.com/img_data/escudos/small/2654.jpg?size=37x&5,Real Valladolid,2 - 4,https://thumb.resfu.com/img_data/escudos/small/1535.jpg?size=37x&5,Leganés
