plantilla_temporada,plantilla_equipo,plantilla_dorsal,plantilla_foto,plantilla_name,plantilla_posicion,plantilla_edad,plantilla_pais,plantilla_altura,plantilla_peso,plantilla_goles,plantilla_rojas,plantilla_amarillas
Temporada2019,Getafe,2,https://thumb.resfu.com/img_data/players/medium/162193.jpg?size=60x&5,D. Djené,Defensa,28,https://thumb.resfu.com/media/img/1px.gif,176,71,0,2,13
Temporada2019,Getafe,24,https://thumb.resfu.com/img_data/players/medium/125601.jpg?size=60x&5,D. Foulquier,Defensa,26,https://thumb.resfu.com/media/img/1px.gif,182,78,3,0,7
Temporada2019,Getafe,22,https://thumb.resfu.com/img_data/players/medium/106246.jpg?size=60x&5,Damián Suárez,Defensa,31,https://thumb.resfu.com/media/img/1px.gif,173,68,0,0,13
Temporada2019,Getafe,21,https://thumb.resfu.com/img_data/players/medium/94400.jpg?size=60x&5,I. Miquel,Defensa,27,https://thumb.resfu.com/media/img/1px.gif,188,82,0,0,1
Temporada2019,Getafe,6,https://thumb.resfu.com/img_data/players/medium/28766.jpg?size=60x&5,L. Cabrera,Defensa,28,https://thumb.resfu.com/media/img/1px.gif,188,82,2,1,11
Temporada2019,Getafe,17,https://thumb.resfu.com/img_data/players/medium/141129.jpg?size=60x&5,M. Olivera,Defensa,22,https://thumb.resfu.com/media/img/1px.gif,184,79,0,1,6
Temporada2019,Getafe,29,https://thumb.resfu.com/img_data/players/medium/423294.jpg?size=60x&5,Miguel Ángel,Defensa,22,https://thumb.resfu.com/media/img/1px.gif,190,80,0,0,0
Temporada2019,Getafe,3,https://thumb.resfu.com/img_data/players/medium/60123.jpg?size=60x&5,V. Antunes,Defensa,32,https://thumb.resfu.com/media/img/1px.gif,175,69,1,0,5
Temporada2019,Getafe,10,https://thumb.resfu.com/img_data/players/medium/129715.jpg?size=60x&5,G. Shibasaki,Centrocampista,27,https://thumb.resfu.com/media/img/1px.gif,175,62,0,0,0
Temporada2019,Getafe,18,https://thumb.resfu.com/img_data/players/medium/240939.jpg?size=60x&5,M. Arambarri,Centrocampista,24,https://thumb.resfu.com/media/img/1px.gif,177,71,1,0,8
Temporada2019,Getafe,5,https://thumb.resfu.com/img_data/players/medium/27450.jpg?size=60x&5,M. Bergara,Centrocampista,33,https://thumb.resfu.com/media/img/1px.gif,180,74,0,0,0
Temporada2019,Getafe,16,https://thumb.resfu.com/img_data/players/medium/136722.jpg?size=60x&5,M. Flamini,Centrocampista,36,https://thumb.resfu.com/media/img/1px.gif,178,67,0,0,5
Temporada2019,Getafe,20,https://thumb.resfu.com/img_data/players/medium/185510.jpg?size=60x&5,N. Maksimović,Centrocampista,25,https://thumb.resfu.com/media/img/1px.gif,185,75,1,0,5
Temporada2019,Getafe,15,https://thumb.resfu.com/img_data/players/medium/116711.jpg?size=60x&5,S. Cristóforo,Centrocampista,26,https://thumb.resfu.com/media/img/1px.gif,174,65,0,0,3
Temporada2019,Getafe,11,https://thumb.resfu.com/img_data/players/medium/39424.jpg?size=60x&5,Samu Sáiz,Centrocampista,29,https://thumb.resfu.com/media/img/1px.gif,173,69,1,0,2
Temporada2019,Getafe,,https://thumb.resfu.com/img_data/players/medium/283551.jpg?size=60x&5,Amath,Delantero,23,https://thumb.resfu.com/media/img/1px.gif,170,65,1,0,4
Temporada2019,Getafe,9,https://thumb.resfu.com/img_data/players/medium/30728.jpg?size=60x&5,Ángel,Delantero,32,https://thumb.resfu.com/media/img/1px.gif,172,65,8,0,4
Temporada2019,Getafe,8,https://thumb.resfu.com/img_data/players/medium/29935.jpg?size=60x&5,F. Portillo,Delantero,29,https://thumb.resfu.com/media/img/1px.gif,169,63,1,1,3
Temporada2019,Getafe,27,https://thumb.resfu.com/img_data/players/medium/397999.jpg?size=60x&5,Hugo Duro,Delantero,20,https://thumb.resfu.com/media/img/1px.gif,171,63,0,0,0
Temporada2019,Getafe,7,https://thumb.resfu.com/img_data/players/medium/36074.jpg?size=60x&5,J. Mata,Delantero,31,https://thumb.resfu.com/media/img/1px.gif,186,79,14,0,10
Temporada2019,Getafe,19,https://thumb.resfu.com/img_data/players/medium/30563.jpg?size=60x&5,Jorge Molina,Delantero,37,https://thumb.resfu.com/media/img/1px.gif,188,87,14,0,2
Temporada2019,Atlético Madrid,1,https://thumb.resfu.com/img_data/players/medium/33514.jpg?size=60x&5,A. Adán,Portero,32,https://thumb.resfu.com/media/img/1px.gif,190,92,0,0,1
Temporada2019,Atlético Madrid,37,https://thumb.resfu.com/img_data/players/medium/343307.jpg?size=60x&5,Alex,Portero,21,https://thumb.resfu.com/media/img/1px.gif,185,78,0,0,0
Temporada2019,Atlético Madrid,13,https://thumb.resfu.com/img_data/players/medium/70593.jpg?size=60x&5,J. Oblak,Portero,27,https://thumb.resfu.com/media/img/1px.gif,188,87,0,0,0
Temporada2019,Atlético Madrid,38,https://thumb.resfu.com/img_data/players/medium/284831.jpg?size=60x&5,C. Isaac,Defensa,21,https://thumb.resfu.com/media/img/1px.gif,184,74,0,0,0
Temporada2019,Atlético Madrid,2,https://thumb.resfu.com/img_data/players/medium/40586.jpg?size=60x&5,D. Godín,Defensa,34,https://thumb.resfu.com/media/img/1px.gif,187,78,3,0,7
Temporada2019,Atlético Madrid,35,https://thumb.resfu.com/img_data/players/medium/341338.jpg?size=60x&5,F. Montero,Defensa,21,https://thumb.resfu.com/media/img/1px.gif,180,70,0,0,2
Temporada2019,Atlético Madrid,3,https://thumb.resfu.com/img_data/players/medium/23573.jpg?size=60x&5,Filipe Luis,Defensa,34,https://thumb.resfu.com/media/img/1px.gif,182,74,2,0,4
Temporada2019,Atlético Madrid,24,https://thumb.resfu.com/img_data/players/medium/150773.jpg?size=60x&5,J. Giménez,Defensa,25,https://thumb.resfu.com/media/img/1px.gif,185,80,0,0,5
Temporada2019,Atlético Madrid,20,https://thumb.resfu.com/img_data/players/medium/23454.jpg?size=60x&5,Juanfran,Defensa,35,https://thumb.resfu.com/media/img/1px.gif,181,71,0,0,7
Temporada2019,Atlético Madrid,21,https://thumb.resfu.com/img_data/players/medium/164533.jpg?size=60x&5,Lucas Hernández,Defensa,24,https://thumb.resfu.com/media/img/1px.gif,182,76,1,0,5
Temporada2019,Atlético Madrid,54,https://thumb.resfu.com/img_data/players/medium/776229.jpg?size=60x&5,Manu Sánchez,Defensa,19,https://thumb.resfu.com/media/img/1px.gif,179,70,0,0,0
Temporada2019,Atlético Madrid,18,https://thumb.resfu.com/img_data/players/medium/365495.jpg?size=60x&5,N. Pérez,Defensa,19,https://thumb.resfu.com/media/img/1px.gif,184,75,0,0,0
Temporada2019,Atlético Madrid,4,https://thumb.resfu.com/img_data/players/medium/64748.jpg?size=60x&5,S. Arias,Defensa,28,https://thumb.resfu.com/media/img/1px.gif,178,72,1,0,4
Temporada2019,Atlético Madrid,15,https://thumb.resfu.com/img_data/players/medium/75798.jpg?size=60x&5,S. Savić,Defensa,29,https://thumb.resfu.com/media/img/1px.gif,187,79,0,1,5
Temporada2019,Atlético Madrid,33,https://thumb.resfu.com/img_data/players/medium/346582.jpg?size=60x&5,Solano,Defensa,22,https://thumb.resfu.com/media/img/1px.gif,176,70,0,0,0
Temporada2019,Atlético Madrid,36,https://thumb.resfu.com/img_data/players/medium/193927.jpg?size=60x&5,Tachi,Defensa,22,https://thumb.resfu.com/media/img/1px.gif,178,71,0,0,0
Temporada2019,Atlético Madrid,28,https://thumb.resfu.com/img_data/players/medium/206949.jpg?size=60x&5,Cristian Rodriguez,Centrocampista,24,https://thumb.resfu.com/media/img/1px.gif,180,70,0,0,0
Temporada2019,Atlético Madrid,57,https://thumb.resfu.com/img_data/players/medium/553291.jpg?size=60x&5,Gustavo Enrique,Centrocampista,19,https://thumb.resfu.com/media/img/1px.gif,178,66,0,0,0
Temporada2019,Atlético Madrid,6,https://thumb.resfu.com/img_data/players/medium/33661.jpg?size=60x&5,Koke,Centrocampista,28,https://thumb.resfu.com/media/img/1px.gif,176,74,3,1,10
Temporada2019,Atlético Madrid,30,https://thumb.resfu.com/img_data/players/medium/301639.jpg?size=60x&5,Mikel Carro,Centrocampista,21,https://thumb.resfu.com/media/img/1px.gif,188,79,0,0,0
Temporada2019,Atlético Madrid,14,https://thumb.resfu.com/img_data/players/medium/164286.jpg?size=60x&5,Rodrigo,Centrocampista,23,https://thumb.resfu.com/media/img/1px.gif,191,82,3,0,5
Temporada2019,Atlético Madrid,42,https://thumb.resfu.com/img_data/players/medium/426986.jpg?size=60x&5,Rodrigo Riquelme,Centrocampista,19,https://thumb.resfu.com/media/img/1px.gif,174,89,0,0,0
Temporada2019,Atlético Madrid,8,https://thumb.resfu.com/img_data/players/medium/76168.jpg?size=60x&5,Saúl,Centrocampista,25,https://thumb.resfu.com/media/img/1px.gif,184,77,4,0,10
Temporada2019,Atlético Madrid,11,https://thumb.resfu.com/img_data/players/medium/200193.jpg?size=60x&5,T. Lemar,Centrocampista,24,https://thumb.resfu.com/media/img/1px.gif,171,62,2,0,4
Temporada2019,Atlético Madrid,5,https://thumb.resfu.com/img_data/players/medium/139111.jpg?size=60x&5,Thomas,Centrocampista,26,https://thumb.resfu.com/media/img/1px.gif,185,77,3,1,9
Temporada2019,Atlético Madrid,43,https://thumb.resfu.com/img_data/players/medium/235487.jpg?size=60x&5,Toni Moya,Centrocampista,21,https://thumb.resfu.com/media/img/1px.gif,175,69,0,0,0
Temporada2019,Atlético Madrid,23,https://thumb.resfu.com/img_data/players/medium/32019.jpg?size=60x&5,Vitolo,Centrocampista,30,https://thumb.resfu.com/media/img/1px.gif,185,79,0,0,1
Temporada2019,Atlético Madrid,10,https://thumb.resfu.com/img_data/players/medium/174483.jpg?size=60x&5,Á. Correa,Delantero,25,https://thumb.resfu.com/media/img/1px.gif,171,68,3,1,7
Temporada2019,Atlético Madrid,7,https://thumb.resfu.com/img_data/players/medium/32465.jpg?size=60x&5,A. Griezmann,Delantero,28,https://thumb.resfu.com/media/img/1px.gif,176,73,15,0,5
Temporada2019,Atlético Madrid,22,https://thumb.resfu.com/img_data/players/medium/40603.jpg?size=60x&5,Á. Morata,Delantero,27,https://thumb.resfu.com/media/img/1px.gif,187,82,6,0,5
Temporada2019,Atlético Madrid,32,https://thumb.resfu.com/img_data/players/medium/628609.jpg?size=60x&5,Borja Garcés,Delantero,20,https://thumb.resfu.com/media/img/1px.gif,178,71,1,0,0
Temporada2019,Atlético Madrid,19,https://thumb.resfu.com/img_data/players/medium/28178.jpg?size=60x&5,Diego Costa,Delantero,31,https://thumb.resfu.com/media/img/1px.gif,188,86,2,1,4
Temporada2019,Atlético Madrid,47,https://thumb.resfu.com/img_data/players/medium/346583.jpg?size=60x&5,Joaquin,Delantero,21,https://thumb.resfu.com/media/img/1px.gif,173,68,0,0,0
Temporada2019,Atlético Madrid,9,https://thumb.resfu.com/img_data/players/medium/36329.jpg?size=60x&5,N. Kalinić,Delantero,32,https://thumb.resfu.com/media/img/1px.gif,187,80,2,0,3
Temporada2019,Atlético Madrid,55,https://thumb.resfu.com/img_data/players/medium/426996.jpg?size=60x&5,S. Camello,Delantero,19,https://thumb.resfu.com/media/img/1px.gif,177,72,1,0,0
Temporada2019,Atlético Madrid,40,https://thumb.resfu.com/img_data/players/medium/406918.jpg?size=60x&5,V. Mollejo,Delantero,19,https://thumb.resfu.com/media/img/1px.gif,176,71,0,0,0
Temporada2019,Sevilla,34,https://thumb.resfu.com/img_data/players/medium/291862.jpg?size=60x&5,J. Díaz,Portero,22,https://thumb.resfu.com/media/img/1px.gif,185,75,0,0,0
Temporada2019,Sevilla,13,https://thumb.resfu.com/img_data/players/medium/290474.jpg?size=60x&5,J. Soriano,Portero,22,https://thumb.resfu.com/media/img/1px.gif,182,78,0,1,2
Temporada2019,Sevilla,38,https://thumb.resfu.com/img_data/players/medium/284015.jpg?size=60x&5,Lucho,Portero,21,https://thumb.resfu.com/media/img/1px.gif,183,75,0,0,0
Temporada2019,Sevilla,1,https://thumb.resfu.com/img_data/players/medium/105110.jpg?size=60x&5,T. Vaclík,Portero,30,https://thumb.resfu.com/media/img/1px.gif,188,84,0,0,1
Temporada2019,Sevilla,6,https://thumb.resfu.com/img_data/players/medium/37468.jpg?size=60x&5,D. Carriço,Defensa,31,https://thumb.resfu.com/media/img/1px.gif,182,79,1,0,10
Temporada2019,Sevilla,25,https://thumb.resfu.com/img_data/players/medium/71895.jpg?size=60x&5,G. Mercado,Defensa,32,https://thumb.resfu.com/media/img/1px.gif,181,81,2,0,10
Temporada2019,Sevilla,23,https://thumb.resfu.com/img_data/players/medium/207838.jpg?size=60x&5,Guilherme Arana,Defensa,22,https://thumb.resfu.com/media/img/1px.gif,176,70,0,0,3
Temporada2019,Sevilla,37,https://thumb.resfu.com/img_data/players/medium/341528.jpg?size=60x&5,J. Berrocal,Defensa,21,https://thumb.resfu.com/media/img/1px.gif,184,72,0,0,0
Temporada2019,Sevilla,24,https://thumb.resfu.com/img_data/players/medium/295747.jpg?size=60x&5,J. Gnagnon,Defensa,23,https://thumb.resfu.com/media/img/1px.gif,182,89,0,0,2
Temporada2019,Sevilla,16,https://thumb.resfu.com/img_data/players/medium/27050.jpg?size=60x&5,J. Navas,Defensa,34,https://thumb.resfu.com/media/img/1px.gif,170,60,1,0,8
Temporada2019,Sevilla,14,https://thumb.resfu.com/img_data/players/medium/289805.jpg?size=60x&5,M. Wöber,Defensa,22,https://thumb.resfu.com/media/img/1px.gif,188,76,0,0,2
Temporada2019,Sevilla,18,https://thumb.resfu.com/img_data/players/medium/51968.jpg?size=60x&5,S. Escudero,Defensa,30,https://thumb.resfu.com/media/img/1px.gif,176,65,0,1,8
Temporada2019,Sevilla,4,https://thumb.resfu.com/img_data/players/medium/27069.jpg?size=60x&5,S. Kjaer,Defensa,30,https://thumb.resfu.com/media/img/1px.gif,189,82,0,0,5
Temporada2019,Sevilla,3,https://thumb.resfu.com/img_data/players/medium/79543.jpg?size=60x&5,Sergi Gómez,Defensa,27,https://thumb.resfu.com/media/img/1px.gif,187,80,0,0,1
Temporada2019,Sevilla,11,https://thumb.resfu.com/img_data/players/medium/39947.jpg?size=60x&5,Aleix Vidal,Centrocampista,30,https://thumb.resfu.com/media/img/1px.gif,176,70,0,0,3
Temporada2019,Sevilla,10,https://thumb.resfu.com/img_data/players/medium/28179.jpg?size=60x&5,É. Banega,Centrocampista,31,https://thumb.resfu.com/media/img/1px.gif,174,71,3,2,17
Temporada2019,Sevilla,22,https://thumb.resfu.com/img_data/players/medium/109637.jpg?size=60x&5,F. Vázquez,Centrocampista,31,https://thumb.resfu.com/media/img/1px.gif,187,87,3,1,8
Temporada2019,Sevilla,5,https://thumb.resfu.com/img_data/players/medium/200993.jpg?size=60x&5,I. Amadou,Centrocampista,26,https://thumb.resfu.com/media/img/1px.gif,183,80,0,0,2
Temporada2019,Sevilla,15,https://thumb.resfu.com/img_data/players/medium/34759.jpg?size=60x&5,M. Gonalons,Centrocampista,31,https://thumb.resfu.com/media/img/1px.gif,187,76,0,0,0
Temporada2019,Sevilla,20,https://thumb.resfu.com/img_data/players/medium/227612.jpg?size=60x&5,M. Rog,Centrocampista,24,https://thumb.resfu.com/media/img/1px.gif,180,73,0,0,5
