Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,PUNTOS Y,CUT 1 ,CUT 2
Bundesliga,Temporada2018,Jornada 13,Stuttgart,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 13,Mainz 05,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 13,Wolfsburg,2,0,1,"-0,2409583","0,1308838","0,7434955"
Bundesliga,Temporada2018,Jornada 13,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 13,SC Freiburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 13,Werder Bremen,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 13,Köln,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 14,Bayern München,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 14,RB Leipzig,2,0,1,"-0,2409583","0,1308838","0,7434955"
Bundesliga,Temporada2018,Jornada 14,Schalke 04,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 14,Monchengladbach,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 14,Hoffenheim,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 14,B. Dortmund,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 14,FC Augsburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 14,Eintracht,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 14,B. Leverkusen,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2018,Jornada 14,Hannover 96,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 14,Wolfsburg,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 14,Hertha BSC,1,0,0,"-0,1380079","0,0279334","0,6405451"
Bundesliga,Temporada2018,Jornada 14,Stuttgart,1,0,0,"-0,1380079","0,0279334","0,6405451"
Bundesliga,Temporada2018,Jornada 14,Mainz 05,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 14,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 14,SC Freiburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 14,Werder Bremen,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 14,Köln,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 15,Bayern München,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 15,RB Leipzig,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2018,Jornada 15,Schalke 04,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 15,Monchengladbach,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 15,B. Leverkusen,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 15,Hoffenheim,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 15,FC Augsburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 15,B. Dortmund,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 15,Eintracht,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 15,Hannover 96,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 15,Wolfsburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 15,Hertha BSC,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 15,Stuttgart,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 15,Mainz 05,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2018,Jornada 15,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 15,SC Freiburg,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 15,Werder Bremen,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 15,Köln,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 16,Bayern München,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 16,Schalke 04,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 16,RB Leipzig,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 16,B. Leverkusen,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 16,Hoffenheim,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 16,B. Dortmund,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 16,Eintracht,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 16,Monchengladbach,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 16,FC Augsburg,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 16,Hannover 96,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 16,Hertha BSC,2,0,5,"-0,1007283","-0,0093462","0,6032655"
Bundesliga,Temporada2018,Jornada 16,Wolfsburg,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 16,SC Freiburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 16,Stuttgart,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 16,Mainz 05,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 16,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 16,Werder Bremen,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 16,Köln,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2018,Jornada 17,Bayern München,1,0,6,"0,0723371","-0,1824116","0,4302001"
Bundesliga,Temporada2018,Jornada 17,Schalke 04,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 17,B. Dortmund,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 17,B. Leverkusen,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2018,Jornada 17,RB Leipzig,2,0,1,"-0,2409583","0,1308838","0,7434955"
Bundesliga,Temporada2018,Jornada 17,Monchengladbach,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2018,Jornada 17,Hoffenheim,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 17,Eintracht,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 17,FC Augsburg,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 17,Hertha BSC,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 17,Hannover 96,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 17,Wolfsburg,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2018,Jornada 17,SC Freiburg,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 17,Stuttgart,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 17,Mainz 05,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2018,Jornada 17,Werder Bremen,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 17,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 17,Köln,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 18,Bayern München,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2018,Jornada 18,RB Leipzig,0,0,6,"0,210345","-0,3204195","0,2921922"
Bundesliga,Temporada2018,Jornada 18,Schalke 04,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 18,B. Dortmund,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 18,B. Leverkusen,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 18,Monchengladbach,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 18,FC Augsburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 18,Hoffenheim,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 18,Eintracht,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 18,Hannover 96,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 18,Hertha BSC,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 18,Wolfsburg,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 18,Stuttgart,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 18,SC Freiburg,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 18,Mainz 05,0,0,6,"0,210345","-0,3204195","0,2921922"
Bundesliga,Temporada2018,Jornada 18,Werder Bremen,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 18,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 18,Köln,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2018,Jornada 19,Bayern München,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 19,B. Leverkusen,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2018,Jornada 19,Schalke 04,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 19,RB Leipzig,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 19,Monchengladbach,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 19,B. Dortmund,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 19,Eintracht,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 19,FC Augsburg,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 19,Hoffenheim,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 19,Hannover 96,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2018,Jornada 19,Hertha BSC,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 19,SC Freiburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 19,Wolfsburg,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 19,Stuttgart,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 19,Mainz 05,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 19,Werder Bremen,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 19,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 19,Köln,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 20,Bayern München,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 20,B. Leverkusen,1,1,0,"-0,3589646","0,2488901","0,8615018"
Bundesliga,Temporada2018,Jornada 20,Schalke 04,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 20,Eintracht,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 20,RB Leipzig,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 20,B. Dortmund,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 20,Monchengladbach,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 20,FC Augsburg,1,0,0,"-0,1380079","0,0279334","0,6405451"
Bundesliga,Temporada2018,Jornada 20,Hoffenheim,2,0,1,"-0,2409583","0,1308838","0,7434955"
Bundesliga,Temporada2018,Jornada 20,Hannover 96,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2018,Jornada 20,Hertha BSC,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 20,SC Freiburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 20,Wolfsburg,0,0,6,"0,210345","-0,3204195","0,2921922"
Bundesliga,Temporada2018,Jornada 20,Stuttgart,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 20,Mainz 05,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 20,Werder Bremen,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 20,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 20,Köln,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 21,Bayern München,0,0,7,"0,2454025","-0,355477","0,2571347"
Bundesliga,Temporada2018,Jornada 21,B. Leverkusen,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 21,RB Leipzig,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 21,B. Dortmund,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 21,Schalke 04,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 21,Eintracht,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 21,FC Augsburg,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 21,Monchengladbach,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 21,Hoffenheim,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2018,Jornada 21,Hannover 96,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 21,Hertha BSC,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 21,SC Freiburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 21,Wolfsburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 21,Stuttgart,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2018,Jornada 21,Werder Bremen,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 21,Mainz 05,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 21,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 21,Köln,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 22,Bayern München,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 22,RB Leipzig,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 22,B. Dortmund,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 22,Eintracht,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 22,B. Leverkusen,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2018,Jornada 22,Schalke 04,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2018,Jornada 22,FC Augsburg,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 22,Hoffenheim,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 22,Hannover 96,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 22,Monchengladbach,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 22,Hertha BSC,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 22,SC Freiburg,2,0,1,"-0,2409583","0,1308838","0,7434955"
Bundesliga,Temporada2018,Jornada 22,Wolfsburg,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 22,Stuttgart,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 22,Werder Bremen,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 22,Mainz 05,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2018,Jornada 22,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 22,Köln,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 23,Bayern München,0,0,8,"0,28046","-0,3905345","0,2220772"
Bundesliga,Temporada2018,Jornada 23,B. Dortmund,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 23,Eintracht,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 23,B. Leverkusen,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 23,RB Leipzig,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 23,Schalke 04,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 23,Hannover 96,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 23,FC Augsburg,2,0,0,"-0,2760158","0,1659413","0,778553"
Bundesliga,Temporada2018,Jornada 23,Hoffenheim,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2018,Jornada 23,Monchengladbach,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 23,Hertha BSC,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 23,SC Freiburg,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 23,Stuttgart,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 23,Wolfsburg,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 23,Werder Bremen,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 23,Mainz 05,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 23,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 23,Köln,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 24,Bayern München,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 24,B. Dortmund,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 24,Schalke 04,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 24,Eintracht,2,0,2,"-0,2059008","0,0958263","0,708438"
Bundesliga,Temporada2018,Jornada 24,B. Leverkusen,1,0,0,"-0,1380079","0,0279334","0,6405451"
Bundesliga,Temporada2018,Jornada 24,RB Leipzig,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 24,Monchengladbach,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 24,FC Augsburg,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 24,Hoffenheim,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2018,Jornada 24,Hannover 96,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 24,Hertha BSC,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 24,Stuttgart,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 24,SC Freiburg,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 24,Werder Bremen,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 24,Wolfsburg,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 24,Mainz 05,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 24,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 24,Köln,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 25,Bayern München,0,0,6,"0,210345","-0,3204195","0,2921922"
Bundesliga,Temporada2018,Jornada 25,Schalke 04,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 25,B. Dortmund,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 25,Eintracht,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 25,B. Leverkusen,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 25,RB Leipzig,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 25,Hoffenheim,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 25,Monchengladbach,1,0,0,"-0,1380079","0,0279334","0,6405451"
Bundesliga,Temporada2018,Jornada 25,Stuttgart,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 25,FC Augsburg,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2018,Jornada 25,Hannover 96,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2018,Jornada 25,Hertha BSC,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 25,SC Freiburg,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 25,Werder Bremen,2,0,3,"-0,1708433","0,0607688","0,6733805"
Bundesliga,Temporada2018,Jornada 25,Wolfsburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 25,Mainz 05,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 25,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 25,Köln,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 26,Bayern München,0,1,4,"-0,0807267","-0,0293478","0,5832639"
Bundesliga,Temporada2018,Jornada 26,Schalke 04,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 26,B. Dortmund,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 26,B. Leverkusen,1,0,1,"-0,1029504","-0,00712409999999999","0,6054876"
Bundesliga,Temporada2018,Jornada 26,Eintracht,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 26,RB Leipzig,0,0,5,"0,1752875","-0,285362","0,3272497"
Bundesliga,Temporada2018,Jornada 26,Hoffenheim,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 26,FC Augsburg,1,0,3,"-0,0328354","-0,0772391","0,5353726"
Bundesliga,Temporada2018,Jornada 26,Monchengladbach,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 26,Stuttgart,0,0,1,"0,0350575","-0,145132","0,4674797"
Bundesliga,Temporada2018,Jornada 26,Hertha BSC,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 26,Hannover 96,2,0,4,"-0,1357858","0,0257113","0,638323"
Bundesliga,Temporada2018,Jornada 26,Werder Bremen,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 26,SC Freiburg,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 26,Wolfsburg,0,0,3,"0,1051725","-0,215247","0,3973647"
Bundesliga,Temporada2018,Jornada 26,Mainz 05,0,0,4,"0,14023","-0,2503045","0,3623072"
Bundesliga,Temporada2018,Jornada 26,Hamburger SV,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 26,Köln,1,0,0,"-0,1380079","0,0279334","0,6405451"
Bundesliga,Temporada2018,Jornada 27,Bayern München,2,0,5,"-0,1007283","-0,0093462","0,6032655"
Bundesliga,Temporada2018,Jornada 27,Schalke 04,1,0,5,"0,0372796","-0,1473541","0,4652576"
Bundesliga,Temporada2018,Jornada 27,B. Dortmund,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 27,Eintracht,1,0,4,"0,0022221","-0,1122966","0,5003151"
Bundesliga,Temporada2018,Jornada 27,B. Leverkusen,1,0,2,"-0,0678929","-0,0421816","0,5704301"
Bundesliga,Temporada2018,Jornada 27,RB Leipzig,0,1,5,"-0,0456692","-0,0644053","0,5482064"
Bundesliga,Temporada2018,Jornada 27,Hoffenheim,0,0,2,"0,070115","-0,1801895","0,4324222"
Bundesliga,Temporada2018,Jornada 27,Stuttgart,0,0,0,0,"-0,1100745","0,5025372"
Bundesliga,Temporada2018,Jornada 27,Monchengladbach,1,0,4,"0,0022221","-0,1122966","0,5003151"
