Liga,Temporada,Jornada,Equipo,Posicion,Puntos,Goles a Favor,Goles en Contra,Local/Visitante,Resultado,Goles en Partido,Cambios realizados partido,Cambios realizados acumulados,Cambios realizados portero partido,Cambios realizados portero acumulados,Cambios realizados defensa partido,Cambios realizados defensa acumulados,Cambios realizados centrocampista partido,Cambios realizados centrocampista acumulados,Cambios realizados delantero partido,Cambios realizados delantero acumulados,Media minuto cambio partido,Media minuto cambio acumulado,Cambio jugador más asistencias partido,Cambio jugador más goles partido,Cambio jugador lesion partido,Cambio jugador amarilla partido,Cambio jugador roja partido,Titulares cambiados respecto jornada anterior,Cambio goleador jornada anterior,Cambio amarilla jornada anterior,Cambio roja jornada anterior,Cambio lesion jornada anterior,Lesiones en partido,Lesiones acumuladas,Amarillas partido,Amarillas acumuladas,Rojas partido,Rojas acumuladas,Posicion Local prepartido,Puntos local prepartido,Rival,Posicion rival,Puntos rival,Edad media,Peso medio,Altura media,Jornada intermedia
Bundesliga,Temporada2020,Jornada 20,Union Berlin,12,23,23,32,VISITANTE,5 - 0, 0,3,57,0,0,1,7,2,10,0,40,67,70,0,0,0,0,0,2,0,0,0,0,0,1,1,39,0,2,11,23,B. Dortmund,4,36,28,80,187,0
Bundesliga,Temporada2020,Jornada 20,Hertha BSC,13,23,24,34,LOCAL,0 - 0,0 ,2,55,0,0,0,7,1,10,1,29,63,70,0,0,0,0,0,1,0,0,0,0,0,0,1,39,0,1,13,22,Schalke 04,6,33,25,72,182,0
Bundesliga,Temporada2020,Jornada 20,Köln,14,23,27,38,LOCAL,4 - 0,4 ,3,55,0,0,1,10,1,18,1,22,72,66,0,0,0,1,0,1,0,0,0,0,0,2,3,46,0,2,14,20,SC Freiburg,8,29,25,75,185,0
Bundesliga,Temporada2020,Jornada 20,Mainz 05,15,18,28,47,LOCAL,1 - 3,1 ,3,56,0,0,0,11,2,25,1,20,59,69,0,0,1,1,0,4,1,1,0,0,1,0,3,38,0,1,15,18,Bayern München,2,39,24,74,180,0
Bundesliga,Temporada2020,Jornada 20,Werder Bremen,16,17,25,46,VISITANTE,2 - 1, 1,3,56,0,0,0,11,2,20,1,25,75,75,0,0,0,1,0,3,1,1,0,0,0,2,5,37,0,0,16,17,FC Augsburg,12,23,26,74,183,0
Bundesliga,Temporada2020,Jornada 20,Fortuna,17,16,19,41,LOCAL,1 - 1,1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,Eintracht,9,24,,,,0
Bundesliga,Temporada2020,Jornada 20,Paderborn,18,15,25,44,LOCAL,2 - 4,2 ,3,57,0,0,1,6,0,15,2,29,60,69,0,0,0,1,0,2,1,1,0,0,0,1,3,41,1,0,17,15,Wolfsburg,10,24,26,76,182,0
Bundesliga,Temporada2020,Jornada 21,Bayern München,1,43,58,23,LOCAL,0 - 0,0 ,3,56,0,0,1,7,1,23,1,26,70,68,0,0,0,0,0,1,1,0,0,0,0,1,2,36,0,1,1,42,RB Leipzig,2,41,27,75,182,1
Bundesliga,Temporada2020,Jornada 21,RB Leipzig,2,42,53,25,VISITANTE,0 - 0, 0,3,60,0,0,0,10,2,28,1,15,81,67,0,0,0,0,0,2,0,0,0,0,0,0,2,27,0,0,2,41,Bayern München,1,42,24,74,180,1
Bundesliga,Temporada2020,Jornada 21,Monchengladbach,3,42,40,24,LOCAL,2 - 1,2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39,Köln,14,23,,,,0
Bundesliga,Temporada2020,Jornada 21,B. Dortmund,4,39,59,32,VISITANTE,4 - 3, 3,3,58,0,1,1,11,2,24,0,16,73,69,0,0,0,0,0,2,1,0,0,0,0,4,1,18,0,0,3,39,B. Leverkusen,5,34,24,78,184,1
Bundesliga,Temporada2020,Jornada 21,B. Leverkusen,5,37,35,27,LOCAL,4 - 3,4 ,3,58,0,0,0,14,1,22,2,21,68,67,0,0,0,0,0,2,1,0,0,0,0,2,2,28,0,3,5,34,B. Dortmund,3,39,25,74,183,1
Bundesliga,Temporada2020,Jornada 21,Schalke 04,6,35,32,27,LOCAL,1 - 1,1 ,3,56,0,0,2,5,0,25,1,21,58,74,0,0,1,0,0,2,1,0,0,1,1,3,2,34,0,1,6,34,Paderborn,18,15,24,76,183,1
Bundesliga,Temporada2020,Jornada 21,Hoffenheim,7,33,31,32,VISITANTE,1 - 0, 0,3,57,0,0,1,15,1,21,1,13,76,66,0,0,0,1,0,2,1,0,0,0,0,0,3,36,0,0,7,33,SC Freiburg,8,29,27,74,182,1
